日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1150415,1236,宏亞,88598.0,2348499.0,26.7,27.3,26.25,26.85,0.4,239.0
1150415,1256,鮮活果汁-KY,61471.0,9420766.0,153.0,156.0,151.0,151.0,-1.0,138.0
1150415,1301,台塑,45995685.0,2427573452.0,54.3,54.4,51.9,52.3,-2.0,31960.0
1150415,1303,南亞,130802962.0,11690196131.0,90.8,91.9,86.8,88.5,-0.5,89071.0
1150415,1304,台聚,20417746.0,316550339.0,16.2,16.2,15.15,15.35,-0.9,7973.0
1150415,1305,華夏,11130751.0,190966223.0,17.55,17.7,16.9,17.0,-0.65,4337.0
1150415,1307,三芳,625165.0,20090969.0,32.45,32.45,32.0,32.0,-0.25,444.0
1150415,1308,亞聚,9079166.0,146163827.0,16.65,16.65,15.8,15.95,-0.75,3974.0
1150415,1309,台達化,17272242.0,371462865.0,22.5,22.5,21.05,21.25,-1.3,8166.0
1150415,1310,台苯,9901770.0,103308551.0,10.85,10.85,10.25,10.35,-0.5,3312.0
1150415,1312,國喬,45389408.0,668094675.0,15.25,15.45,14.25,14.45,-0.4,14612.0
1150415,1312A,國喬特,25000.0,584300.0,23.45,23.5,23.3,23.3,-0.5,9.0
1150415,1313,聯成,9035110.0,115532387.0,13.1,13.25,12.55,12.65,-0.55,3263.0
1150415,1314,中石化,29043771.0,224195028.0,7.92,7.92,7.67,7.73,-0.12,9008.0
1150415,1315,達新,21024.0,1355513.0,64.5,64.9,64.2,64.2,-0.3,84.0
1150415,1316,上曜,1387470.0,16871232.0,12.15,12.25,12.1,12.2,0.15,759.0
1150415,1319,東陽,3071774.0,241494582.0,78.6,79.5,77.6,78.6,1.5,2748.0
1150415,1321,大洋,146026.0,4828312.0,33.15,33.3,32.85,33.1,-0.05,91.0
1150415,1323,永裕,197979.0,4236127.0,21.9,21.9,21.2,21.4,-0.4,257.0
1150415,1324,地球,199870.0,2266141.0,11.6,11.6,11.2,11.2,-0.4,221.0
1150415,1325,恆大,179170.0,4791029.0,26.55,27.0,26.5,26.95,0.45,230.0
1150415,1326,台化,84083454.0,4289902282.0,55.0,55.0,49.6,50.4,-4.2,62294.0
1150415,1337,再生-KY,1522973.0,8636378.0,5.8,5.8,5.64,5.7,-0.08,443.0
1150415,1338,廣華-KY,145650.0,2393011.0,16.35,16.65,16.3,16.35,-0.15,132.0
1150415,1339,昭輝,105886.0,4253382.0,40.85,40.85,40.0,40.35,-0.15,137.0
1150415,1340,勝悅-KY,180987.0,1166319.0,6.49,6.49,6.41,6.46,-0.02,212.0
1150415,1341,富林-KY,8021.0,486282.0,60.7,60.7,60.6,60.6,0.8,14.0
1150415,1342,八貫,220154.0,19519208.0,89.2,89.7,88.2,88.2,-1.0,407.0
1150415,1402,遠東新,17199458.0,453051588.0,26.45,26.55,26.2,26.5,0.1,6774.0
1150415,1409,新纖,9040749.0,152030397.0,17.3,17.3,16.6,16.65,-0.55,3373.0
1150415,1410,南染,86657.0,2708732.0,31.1,32.0,30.95,31.95,0.75,119.0
1150415,1413,宏洲,14232.0,138650.0,9.81,9.85,9.75,9.83,0.02,51.0
1150415,1414,東和,384390.0,6466543.0,16.8,16.95,16.7,16.95,0.25,334.0
1150415,1416,廣豐,225580.0,2619205.0,11.55,11.7,11.55,11.65,0.1,175.0
1150415,1417,嘉裕,242832.0,2191169.0,9.09,9.1,8.98,9.05,0.02,185.0
1150415,1418,東華,12954.0,239255.0,18.65,18.7,18.35,18.45,-0.2,37.0
1150415,1419,新紡,95687.0,6083187.0,63.3,64.0,63.0,63.8,0.6,458.0
1150415,1423,利華,108047.0,4364301.0,41.15,41.15,40.1,40.15,-0.15,98.0
1150415,1432,大魯閣,309054.0,5296193.0,17.1,17.25,17.1,17.1,-0.05,566.0
1150415,1434,福懋,2532187.0,42564400.0,17.15,17.15,16.7,16.75,-0.3,1279.0
1150415,1435,中福,163.0,2230.0,,,,,0.0,14.0
1150415,1436,華友聯,153810.0,8150238.0,52.5,53.4,52.5,53.3,0.6,228.0
1150415,1437,勤益控,89900.0,2743103.0,30.65,30.65,30.2,30.55,-0.1,85.0
1150415,1438,三地開發,21709.0,627582.0,29.4,29.4,28.65,29.15,0.45,54.0
1150415,1439,雋揚,49051.0,1346147.0,27.6,28.0,27.0,28.0,0.6,49.0
1150415,1440,南紡,2030248.0,27568120.0,13.75,13.8,13.45,13.65,-0.1,917.0
1150415,1441,大東,76891.0,750848.0,9.8,9.88,9.71,9.82,0.06,205.0
1150415,1442,名軒,843123.0,22869188.0,26.25,27.5,26.25,27.2,1.1,626.0
1150415,1443,立益物流,72049.0,1690942.0,23.2,23.75,23.05,23.75,0.5,70.0
1150415,1444,力麗,1312442.0,8694728.0,6.76,6.8,6.46,6.63,-0.09,816.0
1150415,1445,大宇,176320.0,2273784.0,12.75,13.05,12.65,13.05,0.35,97.0
1150415,1446,宏和,132980.0,2182780.0,16.3,16.5,16.3,16.4,0.1,105.0
1150415,1447,力鵬,1393088.0,7370638.0,5.35,5.35,5.25,5.27,-0.03,470.0
1150415,1449,佳和,2960840.0,43639134.0,14.5,15.05,14.35,14.7,0.2,1758.0
1150415,1451,年興,343095.0,6398343.0,18.6,18.75,18.55,18.65,0.0,275.0
1150415,1452,宏益,77386.0,921115.0,12.05,12.05,11.8,11.85,-0.15,100.0
1150415,1453,大將,111801.0,1375823.0,12.2,12.45,12.2,12.2,0.0,127.0
1150415,1454,台富,26476.0,340722.0,12.9,12.9,12.75,12.85,0.0,87.0
1150415,1455,集盛,1246883.0,10903863.0,8.75,8.92,8.68,8.74,0.04,522.0
1150415,1456,怡華,60125.0,880464.0,14.65,14.95,14.45,14.6,0.1,59.0
1150415,1457,宜進,120828.0,1808208.0,14.85,15.05,14.85,15.0,0.15,138.0
1150415,1459,聯發,93947.0,1101491.0,11.75,11.8,11.65,11.65,-0.05,124.0
1150415,1460,宏遠,496604.0,3474236.0,7.0,7.04,6.97,7.01,-0.01,241.0
1150415,1463,強盛新,62684.0,1127320.0,17.9,18.1,17.8,17.95,-0.05,97.0
1150415,1464,得力,242026.0,2521274.0,10.45,10.5,10.4,10.4,-0.05,297.0
1150415,1465,偉全,117561.0,1508138.0,12.75,12.95,12.7,12.95,0.2,182.0
1150415,1466,聚隆,152151.0,2495820.0,16.45,16.55,16.25,16.45,-0.05,113.0
1150415,1467,南緯,141185.0,998977.0,7.1,7.11,7.04,7.07,0.01,128.0
1150415,1468,昶和,195046.0,2362687.0,12.65,12.75,11.4,12.6,-0.05,126.0
1150415,1470,大統新創,22000.0,507900.0,23.2,23.95,22.75,22.75,0.05,14.0
1150415,1471,首利,696623.0,8353952.0,11.95,12.2,11.85,11.9,-0.05,452.0
1150415,1472,三洋實業,27002.0,2572392.0,95.5,96.4,94.9,95.4,0.0,20.0
1150415,1473,台南,63868.0,1511281.0,23.55,23.8,23.45,23.6,0.15,125.0
1150415,1474,弘裕,74998.0,776037.0,10.4,10.4,10.3,10.4,0.0,77.0
1150415,1475,業旺,92378.0,2634487.0,28.8,28.9,28.35,28.75,0.0,88.0
1150415,1476,儒鴻,2072074.0,702067484.0,347.0,347.0,333.5,340.5,-1.5,2231.0
1150415,1477,聚陽,1341272.0,288202889.0,216.5,218.0,213.5,215.0,-1.5,1986.0
1150415,1503,士電,2567657.0,504294560.0,196.5,200.0,193.5,194.0,0.5,3909.0
1150415,1504,東元,11857907.0,738729443.0,63.0,63.0,61.8,62.2,0.5,7474.0
1150415,1506,正道,236628.0,2642210.0,11.4,11.4,11.0,11.25,-0.1,128.0
1150415,1512,瑞利,132162.0,971865.0,7.23,7.46,7.2,7.39,0.16,269.0
1150415,1513,中興電,4360885.0,665247433.0,153.0,155.0,150.5,150.5,-1.0,4687.0
1150415,1514,亞力,4791420.0,531693563.0,109.0,113.0,109.0,109.0,1.5,4531.0
1150415,1515,力山,562310.0,13022254.0,23.9,23.9,22.75,23.0,0.25,348.0
1150415,1516,川飛,21369.0,429145.0,19.9,20.5,19.9,19.9,0.0,187.0
1150415,1517,利奇,418003.0,4648725.0,11.4,11.4,11.0,11.2,-0.05,408.0
1150415,1519,華城,5262748.0,4625357978.0,860.0,896.0,856.0,877.0,47.0,12654.0
1150415,1521,大億,28010.0,701970.0,25.3,25.3,24.85,25.0,0.0,42.0
1150415,1522,堤維西,773213.0,25464359.0,32.9,33.1,32.75,32.8,0.15,701.0
1150415,1522A,堤維西甲特,5000.0,253300.0,50.7,50.7,50.6,50.6,0.0,5.0
1150415,1524,耿鼎,1776196.0,54569044.0,31.0,31.05,30.55,30.6,-0.25,1264.0
1150415,1525,江申,32242.0,1977227.0,61.4,61.7,61.0,61.0,-0.2,42.0
1150415,1526,日馳,224588.0,3762189.0,16.5,16.95,16.4,16.8,0.35,331.0
1150415,1527,鑽全,170795.0,5605806.0,32.95,33.0,32.7,32.85,-0.25,467.0
1150415,1528,恩德,43735980.0,1293096262.0,27.85,30.35,27.6,30.35,2.75,18128.0
1150415,1529,樂事綠能,636565.0,15253860.0,23.5,24.2,23.5,23.9,0.45,561.0
1150415,1530,亞崴,60469.0,1638241.0,27.0,27.3,26.9,27.3,0.5,84.0
1150415,1531,高林股,100266.0,1332628.0,13.3,13.35,13.2,13.3,0.05,97.0
1150415,1532,勤美,870579.0,19075132.0,21.95,22.1,21.8,21.8,-0.15,488.0
1150415,1533,車王電,114726.0,3549895.0,31.0,31.1,30.8,30.95,0.05,96.0
1150415,1535,中宇,86700.0,4506646.0,52.0,52.5,51.7,51.8,-0.2,98.0
1150415,1536,和大,2896186.0,149335767.0,52.0,52.9,50.6,51.0,-0.2,2258.0
1150415,1537,廣隆,68420.0,8486337.0,124.0,124.5,124.0,124.0,0.0,194.0
1150415,1538,正峰,13579.0,172588.0,12.65,13.75,12.65,12.65,0.0,22.0
1150415,1539,巨庭,62153.0,1019129.0,16.4,16.45,16.3,16.4,0.05,47.0
1150415,1540,喬福,369448.0,8202125.0,22.6,22.6,22.0,22.0,-0.1,340.0
1150415,1541,錩泰,80012.0,2029503.0,25.25,25.7,25.05,25.65,0.65,74.0
1150415,1558,伸興,21420.0,1992831.0,93.2,93.2,92.7,93.0,0.3,262.0
1150415,1560,中砂,3209230.0,1675665457.0,513.0,530.0,513.0,521.0,18.0,4960.0
1150415,1563,巧新,667008.0,28489702.0,43.15,43.5,42.0,42.45,-0.75,479.0
1150415,1568,倉佑,437737.0,11139871.0,25.45,25.75,25.2,25.35,0.2,344.0
1150415,1582,信錦,5211734.0,536934153.0,103.0,106.0,101.5,102.0,-0.5,4167.0
1150415,1583,程泰,33330.0,1544013.0,47.25,47.25,45.75,46.3,0.55,43.0
1150415,1587,吉茂,339163.0,11741769.0,34.75,35.05,34.4,34.9,0.15,312.0
1150415,1590,亞德客-KY,1148433.0,1344436855.0,1125.0,1210.0,1115.0,1185.0,70.0,1861.0
1150415,1597,直得,11545143.0,1310188508.0,116.5,119.0,109.0,115.5,-4.0,8317.0
1150415,1598,岱宇,221892.0,4409295.0,20.05,20.05,19.75,19.95,-0.1,164.0
1150415,1603,華電,325030.0,10655750.0,32.85,32.9,32.7,32.75,0.1,248.0
1150415,1604,聲寶,1965851.0,49696382.0,25.4,25.4,25.2,25.35,0.05,1972.0
1150415,1605,華新,33145925.0,1084865157.0,32.75,33.4,32.2,32.4,0.2,13699.0
1150415,1608,華榮,1978193.0,65961693.0,33.15,33.55,33.1,33.35,0.45,1181.0
1150415,1609,大亞,3061822.0,104953740.0,34.0,34.6,34.0,34.0,0.0,2251.0
1150415,1611,中電,664399.0,8175889.0,12.4,12.4,12.2,12.3,-0.05,439.0
1150415,1612,宏泰,685041.0,24226482.0,35.5,35.55,35.1,35.4,0.0,556.0
1150415,1614,三洋電,67916.0,2176908.0,31.85,32.2,31.85,32.2,0.1,88.0
1150415,1615,大山,182873.0,8556797.0,47.0,47.35,46.4,46.65,-0.3,172.0
1150415,1616,億泰,377770.0,8899152.0,23.7,23.7,23.35,23.6,0.1,281.0
1150415,1617,榮星,183886.0,2843402.0,15.4,15.55,15.25,15.55,0.15,191.0
1150415,1618,合機,494677.0,19392521.0,38.9,39.4,38.9,39.05,0.25,455.0
1150415,1623,大東電,146958.0,27710516.0,185.5,192.0,185.0,186.5,-0.5,893.0
1150415,1626,艾美特-KY,130204.0,1305745.0,10.0,10.1,9.99,9.99,-0.01,122.0
1150415,1702,南僑,724309.0,26701966.0,36.4,38.05,36.3,37.05,0.7,606.0
1150415,1707,葡萄王,164185.0,19371615.0,119.0,119.0,117.5,118.0,-1.0,376.0
1150415,1708,東鹼,5481783.0,220901206.0,41.0,41.0,39.85,40.6,-0.7,3945.0
1150415,1709,和益,930005.0,17785686.0,19.35,19.35,19.05,19.1,-0.25,711.0
1150415,1710,東聯,6636405.0,92569591.0,14.45,14.5,13.7,13.7,-0.85,2782.0
1150415,1711,永光,63598836.0,2731909954.0,41.1,44.85,40.95,43.65,1.6,34782.0
1150415,1712,興農,925740.0,39211726.0,42.7,42.7,42.1,42.25,-0.55,1014.0
1150415,1713,國化,210490.0,10110988.0,48.55,48.55,47.7,48.1,-0.25,158.0
1150415,1714,和桐,6685961.0,66510437.0,10.2,10.2,9.85,9.92,-0.18,2166.0
1150415,1717,長興,74022288.0,5939685756.0,81.1,81.9,78.8,79.8,-1.2,46353.0
1150415,1718,中纖,8079540.0,57133259.0,7.19,7.21,7.0,7.04,-0.15,2726.0
1150415,1720,生達,166726.0,10582807.0,63.2,63.7,63.2,63.5,0.3,161.0
1150415,1721,三晃,7037664.0,138799668.0,20.5,20.6,18.8,19.3,-0.7,4445.0
1150415,1722,台肥,4201893.0,192928061.0,46.5,46.5,45.7,45.75,-0.8,2956.0
1150415,1723,中碳,1294968.0,105216339.0,81.0,82.2,79.8,81.9,0.5,1639.0
1150415,1725,元禎,102520.0,3124225.0,30.45,30.6,30.25,30.6,0.0,108.0
1150415,1726,永記,49436.0,3751509.0,76.0,76.0,75.6,75.8,0.0,66.0
1150415,1727,中華化,4499556.0,258855464.0,58.7,58.8,56.8,57.1,-1.0,3928.0
1150415,1730,花仙子,47940.0,2523927.0,52.6,52.8,52.5,52.8,0.2,66.0
1150415,1731,美吾華,140533.0,3075057.0,21.8,21.95,21.8,21.9,0.1,80.0
1150415,1732,毛寶,112488.0,2916374.0,26.2,26.2,25.25,26.15,0.1,114.0
1150415,1733,五鼎,248259.0,7478632.0,29.95,30.3,29.95,30.15,0.45,165.0
1150415,1734,杏輝,525347.0,16742035.0,31.9,32.0,31.55,32.0,0.25,1091.0
1150415,1735,日勝化,2472370.0,72583649.0,30.65,30.7,28.65,29.35,-1.15,1867.0
1150415,1736,喬山,445659.0,52150827.0,118.5,118.5,116.0,116.0,-2.0,533.0
1150415,1737,臺鹽,94331.0,3033500.0,32.2,32.3,32.05,32.2,0.0,359.0
1150415,1752,南光,35877.0,1285270.0,35.9,35.9,35.75,35.8,0.05,52.0
1150415,1760,寶齡富錦,104182.0,6600345.0,63.2,63.7,63.0,63.7,0.5,251.0
1150415,1762,中化生,210818.0,6249952.0,29.4,30.1,29.3,29.85,0.35,239.0
1150415,1773,勝一,1468598.0,229901424.0,157.5,157.5,155.0,157.0,2.0,1705.0
1150415,1776,展宇,85197.0,1375641.0,16.35,16.35,16.0,16.25,0.05,76.0
1150415,1783,和康生,191172.0,8020519.0,42.35,42.45,41.55,41.8,-0.8,295.0
1150415,1786,科妍,370864.0,23462440.0,64.4,64.4,62.6,63.4,-0.4,419.0
1150415,1789,神隆,958849.0,20336901.0,21.25,21.45,21.05,21.2,-0.05,511.0
1150415,1795,美時,3690798.0,866836337.0,234.0,240.0,230.5,235.0,0.5,5062.0
1150415,1802,台玻,279186168.0,19122314799.0,69.8,71.0,65.4,69.2,1.0,140375.0
1150415,1805,寶徠,86366.0,942087.0,10.9,11.05,10.85,11.0,0.0,90.0
1150415,1806,冠軍,245894.0,2052920.0,8.34,8.37,8.32,8.36,0.03,207.0
1150415,1808,潤隆,1174963.0,35407804.0,30.1,30.55,29.9,29.9,0.0,882.0
1150415,1809,中釉,5696451.0,156077638.0,26.7,28.35,26.15,27.3,0.8,3721.0
1150415,1810,和成,692771.0,12054153.0,17.45,17.55,17.25,17.35,0.05,368.0
1150415,1817,凱撒衛,87564.0,3399572.0,38.9,38.95,38.7,38.95,0.2,71.0
1150415,1903,士紙,217305.0,10694609.0,49.75,49.75,49.0,49.0,-0.5,216.0
1150415,1904,正隆,1926648.0,36568675.0,18.9,19.1,18.85,19.05,0.15,1340.0
1150415,1905,華紙,4044147.0,57938552.0,14.2,14.6,14.1,14.25,0.05,1732.0
1150415,1906,寶隆,189210.0,2241597.0,11.85,12.0,11.75,11.85,-0.05,145.0
1150415,1907,永豐餘,1171005.0,30630410.0,26.3,26.3,26.0,26.3,0.2,746.0
1150415,1909,榮成,2954201.0,28631071.0,9.79,9.8,9.63,9.63,-0.16,1370.0
1150415,2002,中鋼,41024349.0,827620911.0,20.5,20.55,20.05,20.1,-0.4,14277.0
1150415,2002A,中鋼特,23402.0,906174.0,38.75,38.75,38.7,38.75,0.0,26.0
1150415,2006,東和鋼鐵,2329665.0,163235006.0,70.8,71.0,69.7,70.2,-0.5,2016.0
1150415,2007,燁興,486890.0,3910911.0,8.1,8.11,8.0,8.03,-0.02,198.0
1150415,2008,高興昌,34457.0,946975.0,27.25,27.9,27.1,27.1,-0.15,36.0
1150415,2009,第一銅,2422653.0,100996903.0,42.2,42.75,40.9,40.9,-0.75,2585.0
1150415,2010,春源,1881202.0,47388112.0,25.45,25.45,25.05,25.15,-0.2,990.0
1150415,2012,春雨,67588.0,1072214.0,15.8,16.05,15.75,15.85,0.0,83.0
1150415,2013,中鋼構,170002.0,7454796.0,44.15,44.25,43.7,43.75,-0.25,214.0
1150415,2014,中鴻,4837108.0,89530281.0,18.75,18.85,18.4,18.5,-0.2,1890.0
1150415,2015,豐興,321971.0,20316759.0,63.4,63.8,62.8,63.4,-0.2,500.0
1150415,2017,官田鋼,1222588.0,11628645.0,9.66,9.66,9.47,9.51,-0.09,593.0
1150415,2020,美亞,2185275.0,55101708.0,25.2,25.3,25.15,25.15,0.0,1005.0
1150415,2022,聚亨,1093081.0,9746137.0,8.9,8.95,8.89,8.91,-0.01,511.0
1150415,2023,燁輝,1728759.0,24241669.0,14.15,14.2,13.95,14.0,-0.15,763.0
1150415,2024,志聯,17327.0,252925.0,14.65,14.65,14.5,14.5,-0.15,45.0
1150415,2025,千興,203835.0,2360830.0,11.5,11.7,11.45,11.55,0.05,135.0
1150415,2027,大成鋼,30848824.0,1164128947.0,38.4,38.45,37.3,37.45,-1.0,14749.0
1150415,2028,威致,247181.0,4715984.0,19.0,19.25,18.95,19.25,0.5,198.0
1150415,2029,盛餘,109285.0,2258991.0,20.65,20.8,20.6,20.7,-0.05,95.0
1150415,2030,彰源,1002383.0,16438536.0,16.45,16.5,16.3,16.5,0.2,408.0
1150415,2031,新光鋼,616318.0,25164359.0,41.3,41.3,40.7,40.7,-0.5,940.0
1150415,2032,新鋼,833828.0,14183821.0,17.1,17.3,16.85,17.0,0.05,244.0
1150415,2033,佳大,144417.0,2372096.0,16.65,16.65,16.35,16.55,0.15,69.0
1150415,2034,允強,1595332.0,32915135.0,20.7,20.85,20.5,20.55,0.05,841.0
1150415,2038,海光,398819.0,6173405.0,15.6,15.7,15.35,15.45,0.0,386.0
1150415,2049,上銀,30507107.0,8504385672.0,279.0,294.0,267.0,282.0,7.0,29080.0
1150415,2059,川湖,659022.0,2305265860.0,3510.0,3575.0,3435.0,3440.0,-5.0,3982.0
1150415,2062,橋椿,208589.0,4616762.0,22.35,22.35,22.05,22.15,-0.05,163.0
1150415,2069,運錩,240396.0,4446284.0,18.6,18.6,18.45,18.45,0.0,126.0
1150415,2072,世紀風電,457885.0,79998366.0,174.5,176.5,171.5,175.0,1.5,516.0
1150415,2101,南港,1326498.0,48189954.0,36.85,36.85,36.15,36.5,-0.05,943.0
1150415,2102,泰豐,526717.0,10262299.0,19.75,19.85,19.2,19.25,-0.6,401.0
1150415,2103,台橡,5156704.0,100116009.0,19.9,20.0,19.2,19.35,-0.6,2142.0
1150415,2104,國際中橡,4131960.0,47697824.0,11.8,11.85,11.4,11.45,-0.35,1660.0
1150415,2105,正新,10712120.0,344449936.0,32.55,32.7,31.9,31.95,-0.55,4856.0
1150415,2106,建大,685281.0,12675218.0,18.55,18.65,18.3,18.4,-0.15,495.0
1150415,2107,厚生,308077.0,7946993.0,25.8,25.9,25.7,25.8,0.0,287.0
1150415,2108,南帝,1116253.0,29230534.0,26.65,26.8,25.95,26.05,-0.6,1171.0
1150415,2109,華豐,147618.0,2170594.0,14.7,14.8,14.6,14.7,-0.1,126.0
1150415,2114,鑫永銓,51385.0,4577336.0,88.2,90.0,88.2,89.1,0.9,37.0
1150415,2115,六暉-KY,43216.0,933615.0,21.5,21.7,21.5,21.6,0.1,45.0
1150415,2201,裕隆,11293747.0,313155391.0,26.95,28.5,26.9,27.5,1.0,6152.0
1150415,2204,中華,1003785.0,55166710.0,54.9,55.4,54.6,54.6,0.0,769.0
1150415,2206,三陽工業,632586.0,37106508.0,58.7,58.9,58.4,58.8,0.1,1206.0
1150415,2207,和泰車,265202.0,135999878.0,511.0,516.0,506.0,512.0,1.0,592.0
1150415,2208,台船,3020676.0,61981087.0,20.5,20.8,20.3,20.45,0.2,1630.0
1150415,2211,長榮鋼,548056.0,54856880.0,100.5,101.0,100.0,100.0,0.0,445.0
1150415,2227,裕日車,53595.0,2826153.0,52.4,53.2,52.3,53.2,0.9,142.0
1150415,2228,劍麟,193870.0,17811586.0,92.1,92.9,91.4,91.4,-0.2,212.0
1150415,2231,為升,1132999.0,137416818.0,123.0,125.5,119.0,119.0,-7.5,1170.0
1150415,2233,宇隆,1076062.0,247058544.0,235.0,237.5,226.0,229.0,-0.5,2441.0
1150415,2236,百達-KY,451469.0,56953689.0,127.5,128.5,124.0,125.5,-1.5,459.0
1150415,2239,英利-KY,70990.0,1665883.0,23.0,23.7,23.0,23.45,0.4,68.0
1150415,2241,艾姆勒,336390.0,9551778.0,28.7,28.75,27.95,28.35,0.2,243.0
1150415,2243,宏旭-KY,1139478.0,26101839.0,23.6,23.8,22.35,23.05,0.05,739.0
1150415,2247,汎德永業,54303.0,12811351.0,234.5,237.5,233.5,236.0,1.0,343.0
1150415,2248,華勝-KY,88650.0,4720399.0,53.2,53.7,52.6,53.2,0.0,75.0
1150415,2250,IKKA-KY,109821.0,7026143.0,62.6,64.6,62.6,64.0,1.9,194.0
1150415,2254,巨鎧精密-創,20004.0,1387448.0,68.9,69.9,68.9,69.8,0.9,20.0
1150415,2258,鴻華先進-創,1134425.0,32072781.0,28.15,28.95,27.9,28.05,0.0,603.0
1150415,2301,光寶科,24555323.0,3880394857.0,159.5,160.5,155.5,159.0,1.5,14605.0
1150415,2302,麗正,786910.0,14435457.0,18.35,18.7,18.05,18.05,-0.1,421.0
1150415,2303,聯電,144674939.0,8972613119.0,60.1,63.4,60.1,62.1,2.4,60209.0
1150415,2305,全友,4175103.0,73282315.0,17.6,17.95,17.2,17.6,-0.3,2217.0
1150415,2308,台達電,12877432.0,23199644024.0,1785.0,1835.0,1785.0,1785.0,35.0,30473.0
1150415,2312,金寶,26089125.0,606468756.0,23.4,23.8,22.85,23.4,0.7,10160.0
1150415,2313,華通,61632617.0,16246306107.0,259.0,268.0,257.0,263.0,5.5,55884.0
1150415,2314,台揚,327063.0,4431997.0,13.4,13.75,13.4,13.65,0.35,533.0
1150415,2316,楠梓電,8321941.0,976107563.0,122.0,122.5,114.0,115.5,-3.0,6986.0
1150415,2317,鴻海,71250931.0,14931988718.0,211.5,211.5,206.5,207.5,0.0,57933.0
1150415,2321,東訊,15935.0,203970.0,12.6,13.9,12.3,13.05,0.05,17.0
1150415,2323,中環,5111988.0,55873409.0,10.95,11.1,10.8,10.85,-0.05,1666.0
1150415,2324,仁寶,33328745.0,979016419.0,29.55,29.95,29.05,29.45,-0.05,13172.0
1150415,2327,國巨*,76263816.0,24749809475.0,321.5,332.0,316.5,322.0,10.0,105646.0
1150415,2328,廣宇,2945346.0,133639707.0,46.0,46.3,44.75,45.05,-0.35,3262.0
1150415,2329,華泰,20371945.0,1195162523.0,59.0,60.1,57.3,58.5,-0.5,11920.0
1150415,2330,台積電,46824833.0,97435290780.0,2065.0,2100.0,2060.0,2080.0,25.0,144126.0
1150415,2331,精英,2725871.0,59965253.0,22.2,22.35,21.75,21.8,0.1,1402.0
1150415,2332,友訊,2418365.0,36638375.0,15.2,15.3,15.05,15.25,0.15,1281.0
1150415,2337,旺宏,256140524.0,38275777989.0,161.0,162.0,140.5,142.0,-13.5,179022.0
1150415,2338,光罩,2840694.0,128059959.0,45.9,46.3,44.3,44.4,-1.3,3483.0
1150415,2340,台亞,4306043.0,127325046.0,29.7,30.15,29.25,29.35,0.1,3023.0
1150415,2342,茂矽,1357176.0,40384851.0,29.75,30.15,29.35,29.65,0.25,861.0
1150415,2344,華邦電,128417146.0,11871721447.0,95.6,96.6,90.1,90.2,-3.3,108701.0
1150415,2345,智邦,7294130.0,14661888290.0,1900.0,2075.0,1870.0,1970.0,80.0,13799.0
1150415,2347,聯強,7766349.0,640360864.0,82.3,83.3,81.6,82.2,0.0,7255.0
1150415,2348,海悅,279023.0,21951846.0,78.0,79.4,77.6,79.0,1.2,391.0
1150415,2348A,海悅甲特,49000.0,1862600.0,38.0,38.05,38.0,38.0,0.0,8.0
1150415,2349,錸德,4038179.0,54935511.0,13.6,13.8,13.5,13.6,0.1,2147.0
1150415,2351,順德,5781167.0,698264094.0,123.0,124.5,118.0,121.0,-2.0,3861.0
1150415,2352,佳世達,6981390.0,171906798.0,24.3,24.85,24.3,24.7,0.5,3768.0
1150415,2353,宏碁,26566396.0,733240262.0,27.45,27.9,27.35,27.5,0.25,9726.0
1150415,2354,鴻準,10141421.0,528409964.0,51.6,52.7,51.4,51.9,0.7,6934.0
1150415,2355,敬鵬,12411660.0,645828060.0,51.9,53.3,51.2,51.5,-0.1,10292.0
1150415,2356,英業達,21845628.0,980935919.0,45.15,45.9,44.0,44.45,-0.15,13220.0
1150415,2357,華碩,4199393.0,2449904029.0,584.0,587.0,580.0,584.0,4.0,5272.0
1150415,2359,所羅門,2422510.0,281760903.0,118.0,118.5,114.0,115.5,1.0,2656.0
1150415,2360,致茂,2929050.0,5809207400.0,1900.0,2020.0,1850.0,2020.0,180.0,4554.0
1150415,2362,藍天,862394.0,33224741.0,38.9,39.05,38.15,38.2,-0.6,595.0
1150415,2363,矽統,4161003.0,201921955.0,48.5,48.95,48.05,48.5,0.35,3229.0
1150415,2364,倫飛,175756.0,11152246.0,63.6,63.7,63.2,63.4,0.3,547.0
1150415,2365,昆盈,7466161.0,263504581.0,35.05,36.8,34.4,34.55,0.2,4766.0
1150415,2367,燿華,33461285.0,2450855363.0,72.7,75.0,72.1,72.1,0.1,24931.0
1150415,2368,金像電,9300414.0,10916878880.0,1185.0,1210.0,1130.0,1165.0,15.0,15613.0
1150415,2369,菱生,12091772.0,382281280.0,32.3,32.4,31.25,31.4,-0.65,6660.0
1150415,2371,大同,15384770.0,496537167.0,32.1,32.75,32.0,32.05,0.1,6427.0
1150415,2373,震旦行,49111.0,2809669.0,57.4,57.4,57.0,57.3,0.2,106.0
1150415,2374,佳能,4856213.0,352660727.0,73.3,74.0,71.3,71.8,-0.2,4740.0
1150415,2375,凱美,8616090.0,754018936.0,86.0,90.8,85.2,85.9,0.7,6703.0
1150415,2376,技嘉,25948743.0,7223920383.0,268.0,284.0,268.0,279.0,15.5,28775.0
1150415,2377,微星,6200245.0,551225878.0,90.0,90.1,88.2,88.7,-0.2,5355.0
