Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
I love this song 💗💗💗,119,我很喜歡這首歌💗💗💗,歌|喜歡,1,我 很 喜歡 這 首 歌 💗💗💗
Sending love from Australia. Proud of you!! Hit likes to repeat the song ❤,120,來自澳洲的愛心。為你驕傲！ ！ Hit喜歡重複這首歌❤,歌|喜歡,1,Hit 喜歡 重複 這 首 歌 ❤
hôm nay 20M mọi người nhé,121,今天大家20M,,0,
"#1 trending in Vietnam, you are the best singer in Vietnam. I really love Son Tung M-TP!!",122,越南流行趨勢第一，你是越南最好的歌手。我真的很喜歡Son Tung M-TP！ ！,歌手|好; 歌手|最; 趨勢|流行,3,越南 流行 趨勢 第一 ， 你 是 越南 最 好 的 歌手
idol từ năm cấp 2 tới giờ. Vẫn đang cày cho sếpp❤❤ Moi người cho xin một tim nàoo,123,從中學到現在的偶像。還在為我的老闆耕耘❤❤ 誰能給我一顆心嗎？,,0,
Thật vui vì giờ thấy nghệ sĩ lớn nước mình mang văn hoá Việt Nam ra thế giới. Ủng hộ Tùng!!!,124,很高興看到我國偉大的藝術家將越南文化帶到世界。支持東！ ！ ！,文化|偉大; 藝術家|偉大; 藝術家|高興,3,很 高興 看到 我國 偉大 的 藝術家 將 越南 文化 帶到 世界
Nghe lần đầu bth nhưng nghe lại vài lần thấy sang ghiaaaa🎉🎉🎉,125,第一次聽，但聽了幾遍就讓我很開心🎉🎉🎉,,0,
"Sơn Tùng h đã ở vị thế mà không cần làm nhạc theo xu thế thị trường, ẻm làm những gì mà ẻm thích, ẻm trải nghiệm những xu thế mới, có thể không hợp tai một số khán thính giả nhưng tài năng, tâm huyết của Sơn Tùng là điều không thể phủ nhận.",126,孫棟所處的位置，他不需要根據市場趨勢來製作音樂，他做自己喜歡的事情，他體驗新的趨勢，可能不適合某些聽眾的耳朵，但孫棟的才華和熱情是不可否認的。,事情|喜歡; 事情|新; 位置|需要; 耳朵|適合; 聽眾|適合; 趨勢|新; 趨勢|適合; 趨勢|需要; 音樂|喜歡,9,孫棟 所 處 的 位置 ， 他 不 需要 根據 市場 趨勢 來 製作 音樂 ， 他 做 自己 喜歡 的 事情 ， 他 體驗 新 的 趨勢 ， 可能 不 適合 某些 聽眾 的 耳朵 ， 但 孫棟 的 才華 和 熱情 是 不可 否認 的
Bài này nghe ko bao h chán luôn yyyyyyyy,127,這首歌我怎麼聽都不會膩yyyyyyyy,,0,
Nghe bài này từ đêm đến sáng luôn nhé mn,128,晚上聽到早上這首歌,,0,
"Tôi tin đây là khởi đầu của 1 album, tôi sẽ vẫn đợi cho đến khi cmt này thành sự thật !",129,我相信這是一張專輯的開始，我還是會等到這個評論成真！,專輯|相信; 專輯|開始; 評論|成真,3,我 相信 這 是 一 張 專輯 的 開始 ， 我 還是 會 等到 這 個 評論 成真
"Come my way - Điểm danh những ai ở đây nào
1 tr like cạo đầu hình Sơn Tùng MTP luôn
Việt Nam nói là làm",130,"過來 - 看看誰在這裡
Son Tung MTP的光頭獲得了100萬個贊
越南說的和做的",,0,
Comment này được 1k like tôi thề nghe đến chết thì thôi! Sky ơiiiiiii,131,這篇評論獲得了1千個贊，我發誓我會一直聽到死！天空啊啊啊,,0,
Comment này mà được 3k Tym mai ad bật cho cả làng nghe,132,此評論獲得3k。 Tym 明天管理員播放給全村聽,,0,
3:35 sáng vẫn còn cày view mặc dù ko ai like cmt 😢,133,凌晨 3:35 儘管沒有人喜歡這則評論，但仍在觀看😢,人|喜歡; 評論|喜歡,2,凌晨  3:35   儘管 沒有 人 喜歡 這 則 評論 ， 但 仍 在 觀看 😢
Lại một ngày mới năng lượng,134,又是充滿新能量的一天,能量|新,1,又 是 充滿 新 能量 的 一 天
1:03  Many of us love this song; I think that in 7 days we'll reach 100 million views on this video.,135,1:03 我們很多人都喜歡這首歌；我認為 7 天內我們的影片觀看次數將達到 1 億。,人|喜歡; 歌|喜歡,2,1:03   我們 很多 人 都 喜歡 這 首 歌
"Come my way thuộc thể loại Afrobeats, mà ở Việt Nam không phổ biến thể loại này nên có người không thấy hay cũng không gì là lạ . Lúc Sơn Tùng làm bài này chắc chắn cũng biết thừa sẽ có người không thích. Nhưng đó là điểm t thích ở Sơn Tùng, dám thay đổi, dám thử, dám làm, mang âm nhạc Việt Nam ra thế giới. Nhìn come my way lọt top trending ở nước ngoài là biết ngay. Và yên tâm đây chỉ mà món mở màn cho album thôi, 2 năm không ra nhạc để chuẩn bị rồi thì không gì phải lo lắng cả, tận hưởng thôi",136,《Come My Way》屬於非洲節奏音樂類型，在越南並不流行，所以有些人覺得它不有趣也就不足為奇了。當孫同寫這篇文章時，他一定知道會有人不喜歡它。但這就是我喜歡Son Tung的地方，敢於改變，敢於嘗試，敢於行動，將越南音樂推向世界。只要看看《Come My Way》了解國外的熱門趨勢，您就會立即知道。請放心，這只是專輯的開場曲，經過兩年沒有發布音樂的準備，沒有什麼可擔心的，只是享受它。,人|喜歡; 人|有趣; 人|流行; 人|知道; 人|覺得; 地方|喜歡; 專輯|放心; 文章|知道; 趨勢|熱門,9,《 Come  My  Way 》 屬於 非洲 節奏 音樂 類型 ， 在 越南 並 不 流行 ， 所以 有 些 人 覺得 它 不 有趣 也 就 不足為奇 了 || 當 孫同 寫 這 篇 文章 時 ， 他 一定 知道 會 有 人 不 喜歡 它 || 但 這 就 是 我 喜歡 Son  Tung 的 地方 ， 敢於 改變 ， 敢於 嘗試 ， 敢於 行動 ， 將 越南 音樂 推向 世界 || 只要 看看 《 Come  My  Way 》 了解 國外 的 熱門 趨勢 ， 您 就 會 立即 知道 || 請 放心 ， 這 只 是 專輯 的 開場曲 ， 經過 兩 年 沒有 發布 音樂 的 準備 ， 沒有 什麼 可 擔心 的 ， 只是 享受 它
Càng nghe càng thấy hay ❤️❤️❤️,137,越聽越好❤️❤️❤️,,0,
Buổi trưa giải lao tranh thủ cày cho sếp❤,138,中午休息一下給老闆耕耘❤,,0,
Nhạc của ST mình thích ở chổ càng nghe nhiều càng nghiện,139,我喜歡ST的音樂就是越聽越上癮,音樂|喜歡,1,我 喜歡 ST 的 音樂 就 是 越 聽 越 上癮
"Tôi đang ở bên Nhật, đủ 1k tym mai tôi bật cho cả nước Nhật nghe :)))))))",140,我在日本，如果明天我有 1k tyms，我會為整個日本播放它:)））））））,,0,
"Ý Nghĩa Nhất trong MV là Anh ấy đã Mang Biểu Tượng của nước Việt Xưa “Chim Lạc” vào MV….Peak never Max
 🎉🎉🎉🎉🎉🎉🎉🎉",141,"MV中最有意義的就是他把古代越南的象徵「紫膠鳥」帶進了MV裡....峰絕Max
 🎉🎉🎉🎉🎉🎉🎉🎉",,0,
Nghe hoài không thấy chán,142,我聽它永遠不會感到無聊,,0,
10 triệu view rồi ae sky ơi !!!,143,瀏覽量已經突破1000萬了，我的天空！ ！ ！,,0,
Yehhhhhh come my way,144,耶啊啊啊來我的路上,,0,
Cmt này được 1k tim mai ở nhà cày view cho sếp <3,145,此評論獲得了 1k 顆心，明天在家觀看老闆 <3,,0,
xem xem xem xem nữa xem mãiiii,146,看啊看啊看啊看啊一遍又一遍,,0,
Những con người đã đến đây trước khi MV đạt 100M view 👇🏻,147,MV點擊量過億之前就來過這裡的人👇🏻,量|過; 點擊|過,2,MV 點擊 量 過 億 之前 就 來過 這裡 的 人 👇 🏻
Ê sao sáng nay nghe lại thấy cuốn vậy ta ai giống ko,148,哎，今天早上怎麼又聽到這本書了？誰是一樣的？,,0,
Love from china❤,149,來自中國的愛❤,,0,
"1.2M rồi, ráng tuần này lên 30M ae ơiiii.",150,已經 120 萬了，我們本週努力達到 3000 萬吧，夥計們。,,0,
"9 triệu rồi ae ơi, 10 triệu thẳng tiến nào 🎉🎉🎉🎉🎉🎉🎉",151,已經900萬了，夥伴們，我們直接衝向1000萬吧🎉🎉🎉🎉🎉🎉,們|直接; 夥伴|直接,2,已經 900萬 了 ， 夥伴 們 ， 我們 直接 衝向 1000萬 吧 🎉🎉🎉🎉🎉🎉
"Sáng dậy là mở lên nghe liền, ai như tui ko??",152,當我早上醒來時，我立即打開它並聽，有人像我一樣嗎？,人|一樣,1,當 我 早上 醒來 時 ， 我 立即 打開 它 並 聽 ， 有 人 像 我 一樣 嗎
"Bài của sếp phải nghe nhiều lần mới thấm dc,càng nghe càng hay❤❤",153,你的歌要聽很多遍才能聽懂，聽得越多越好❤❤,,0,
sơn tùng mãi là vua,154,孫同永遠是王,,0,
"Đã ở đây từ lúc công chiếu và bây giờ là 8,3 triệu view. Và sẽ ở lâu nữa ạ....❤

* Cảm ơn vì 210 bác đã like ạ! ❤
* Điểm danh sáng 30/5: 1 triệu like, 14 triệu wiew",155,"自首播以來就一直在這裡，目前觀看次數已達 830 萬次。並且會停留很長一段時間......❤

*感謝您的210個讚！ ❤
* 5月30日上午出席人數：100萬點讚，1400萬瀏覽量",時間|長; 讚|感謝,2,並且 會 停留 很 長 一 段 時間 ......❤ || * 感謝 您 的 210 個 讚
Ai muốn MV đạt 100tr views điểm nhanh cái nào 🎉,156,誰希望MV突破億播放量，快點評分🎉,播放量|希望,1,誰 希望 MV 突破 億 播放量 ， 快點 評分 🎉
cày thông đêm đến tận lúc đi làm mà ko ai để ý 😢,157,我熬夜到上班卻沒人注意到😢,人|注意到,1,我 熬夜 到 上班 卻 沒 人 注意到 😢
"có ai 3x mà ngày nào cũng vào cầy cho Sếp như tôi ko ? xin những cánh tay ae đang nghe hàng ngày
👇🏻",158,"三代有沒有人跟我一樣天天進來給Boss耕種的？請幫助那些每天都在傾聽的人
👇🏻",,0,
Sếp tùng mãi đỉnh ❤,159,老闆永遠是最棒的❤,老闆|棒,1,老闆 永遠 是 最 棒 的 ❤
Tối cày không được nhiều. Sáng T mở 4 tài khoản YouTube trên 4 trình duyệt coi liên tục. 1 cái mở tiếng còn lại tắt tiếng. Con t nó nghe nãy giờ. Nó cũng way…way’…way 😂,160,晚上耕地不多。早上，T在4個瀏覽器上開了4個YouTube帳號連續觀看。一個打開，一個關閉。我一直在聽。這也是方式…方式’…方式😂,耕地|多,1,晚上 耕地 不 多
Comment này được 3k likes tôi sẽ donate 1 triệu cho quỹ Trái tim cho em!,161,如果這個評論有3千個贊，我就捐100萬給兒童之心基金！,,0,
"Tuyệt vời, ủng hộ anh ra thêm nhiều sản phẩm nữa ạ. <3",162,太好了，我支持你生產更多產品。 <3,,0,
Mình là JUNTO Dance Crew - Nhóm Nhảy Tại Hà Nội. Cmt này đc 1k tim bên mình kêu gọi cả làng cả xóm vừa bật nhạc vừa nhảy bài này luôn!!!!!!!!,163,我是 JUNTO Dance Crew - 河內舞蹈團。這篇評論獲得了 1000 顆心，我號召全村人都打開音樂，跟著這首歌跳舞！ ！ ！ ！ ！ ！ ！ ！ ！,,0,
"Kẻ thách thức thì nhiều, nhưng ngai vàng trên đỉnh cao thì chỉ có một. Vua vẫn mãi là vua!👑🔥",164,挑戰者很多，但最頂尖的寶座只有一個。國王永遠是國王！ 👑🔥,寶座|頂尖; 挑戰|很多; 者|很多; 者|頂尖,4,挑戰 者 很多 ， 但 最 頂尖 的 寶座 只 有 一 個
Vừa canh con vừa cày view cho Sơn Tủng được 38 lượt xem vẫn không được 1 like nào từ sky đây này,165,在照顧孩子的過程中，Son Tung 獲得了 38 次瀏覽，但仍然沒有得到來自天空的點贊,,0,
"Còn 1,9N like nữa là đạt 1,2 triệu like rồi, cố lên mn",166,按讚數增加1.9N達120萬點贊，奮力拼搏,讚數|增加,1,按 讚數 增加 1.9 N 達 120萬 點贊 ， 奮力 拼搏
"Nhạc này vươn tầm quốc tế rồi, hay kinh khủng",167,這音樂達到了國際水平，非常棒,水平|棒,1,這 音樂 達到 了 國際 水平 ， 非常 棒
"Mình làm bên Trung Quốc, nếu được 1k tim mình sẽ mở bài này cho cả tòa chung cư cư dân người Trung xem, người Việt nói là làm",168,我在中國工作，如果我得到1000顆心，我會把這個帖子打開給整個中國公寓大樓看，越南人說他們這樣做。,越南人|這樣,1,我 在 中國 工作 ， 如果 我 得到 1000 顆 心 ， 我 會 把 這 個 帖子 打開 給 整 個 中國 公寓 大樓 看 ， 越南人 說 他們 這樣 做
Nghỉ trưa mà vẫn c.à.y❤❤❤ ko thấy ai like nhỉ???,169,午休了，還沒看到有人喜歡我？ ？ ？,人|喜歡,1,午休 了 ， 還 沒 看到 有 人 喜歡 我
"yêu thế, càng nghe càng meeeee, nhất là accent Việt đặc trưng,❤❤❤❤❤❤❤❤❤❤❤❤❤❤",170,我喜歡，越聽越meeeee，尤其是典型的越南口音，❤❤❤❤❤❤❤❤❤❤❤❤❤❤,口音|典型,1,我 喜歡 ， 越 聽 越 meeeee ， 尤其 是 典型 的 越南 口音 ， ❤❤❤❤❤❤❤❤❤❤❤❤❤❤
"00:15 vui vãi, hơn 100k cmt, tui k cô đơn trog đây vui như hội, điểm danh ạ ❤❤🎉🎉",171,00:15 太有趣了，超過10萬條評論，我並不孤單，這就像一個聚會，參加吧❤❤🎉🎉,評論|孤單,1,00:15   太 有趣 了 ， 超過 10萬 條 評論 ， 我 並 不 孤單 ， 這 就 像 一 個 聚會 ， 參加 吧 ❤ ❤🎉🎉
"số người cày đêm ạ 
👇",172,"夜間犁地人數
👇",,0,
Team sky UK 🥰,173,英國天空隊🥰,,0,
"Nhạc  st ảo nghe lần 1,2 bt . 5,6 lần êm luôn",174,虛擬 st 音樂聽 1.2 倍 bt。 5、6次就順利了,,0,
nếu bình luận này của tôi 500 like mai đuổi việc cũng ở nhà cày view cho sếp mãi là sky ❤🎉,175,如果明天我的這則留言有500個贊，我就會被解僱，永遠在家守著老闆❤🎉,,0,
Mình đang ở Đức bình luận này bao nhiêu tim thì mình mở từng đấy lần bài này ở trường cho bọn tây nó bt đẳng cấp là như nào,176,我在德國，無論我對此發表多少次評論，我都會在學校打開這篇文章，向西方人展示他們是多麼優雅。,西方人|優雅,1,我 在 德國 ， 無論 我 對 此 發表 多少 次 評論 ， 我 都 會 在 學校 打開 這 篇 文章 ， 向 西方人 展示 他們 是 多麼 優雅
Mỗi lần có thông báo like comment này mình sẽ quay lại xem 1 lần,177,每次收到這樣的評論通知我都會回來看一次,評論|這樣,1,每 次 收到 這樣 的 評論 通知 我 都 會 回來 看 一 次
❤❤❤❤🎉🎉🎉🎉Chúc mừng bài hát của Sếp đạt No.1 Global . Proud of Sơn Tùng M-TP ❤❤❤❤❤❤,178,❤❤❤❤🎉🎉🎉🎉恭喜Boss的歌曲登上全球第一名。為Son Tung M-TP感到驕傲❤❤❤❤❤❤,,0,
"i've been following u for so long to hear this style of music 🙏🏻, i love it, keep it up, you're a perfect fit, 7-year love from Taiwan 😍👍🏻👍🏻",179,我關注你這麼久了，就是為了聽這種風格的音樂🙏🏻，我喜歡，繼續堅持，你太合適了，來自台灣的7年愛😍👍🏻👍🏻,音樂|喜歡,1,我 關注 你 這麼 久 了 ， 就是 為了 聽 這 種 風格 的 音樂 🙏🏻 ， 我 喜歡 ， 繼續 堅持 ， 你 太 合適 了 ， 來自 台灣 的 7 年 愛 😍👍🏻👍 🏻
"mình đang là du học sinh bên mỹ, cứ mỗi 1 tym mình sẽ nhắn tin ngẫu nhiên cho 1 ng bạn nước ngoài ngẫu nhiên của mình gửi bài này cho cno nghe! cùng đưa nhạc Sơn Tùng vươn thế giới nào mn ơii!!!",180,我是一名在美國的國際學生。每1 type，我都會隨機給我的一個外國朋友發短信，將這篇文章發送給他們聽！讓我們把孫同的音樂帶給全世界吧！ ！ ！,,0,
Bl này đc 10 tim cày view 1 ngày,181,這張專輯每天有 10 次瀏覽,,0,
Tuyệt vời,182,偉大的,,0,
"Tyga used to be my idol back in 2019. Coincidentally, today someone I highly respect just collaborated with a Southeast Asian artist. Intrigued and genuinely surprised, I checked out M-TP's music videos, only to be even more blown away to find out that this guy had also collaborated with Snoop Dogg a true legend. On top of that, I was absolutely amazed by how breathtaking the scenery there is. Vietnamese people must be so proud to have such an all-around talent.",183,Tyga 曾是我 2019 年的偶像。巧合的是，今天我非常尊敬的一個人剛剛與一位東南亞藝術家合作。出於好奇和真正的驚訝，我查看了 M-TP 的音樂視頻，結果更加震驚地發現這個傢伙還與真正的傳奇人物 Snoop Dogg 合作過。最重要的是，我對那裡令人驚嘆的風景感到非常驚訝。越南人民一定為擁有這樣的全能人才感到自豪。,人|感到; 人才|全能; 人才|感到; 人才|自豪; 人才|這樣; 人民|這樣; 人物|合作; 傢伙|震驚; 傳奇|合作; 藝術家|合作; 視頻|震驚; 音樂|震驚; 風景|感到; 風景|驚訝,14,巧合 的 是 ， 今天 我 非常 尊敬 的 一 個 人 剛剛 與 一 位 東南亞 藝術家 合作 || 出於 好奇 和 真正 的 驚訝 ， 我 查看 了  M-TP  的 音樂 視頻 ， 結果 更加 震驚 地 發現 這 個 傢伙 還 與 真正 的 傳奇 人物  Snoop  Dogg  合作 過 || 最 重要 的 是 ， 我 對 那裡 令 人 驚嘆 的 風景 感到 非常 驚訝 || 越南 人民 一定 為 擁有 這樣 的 全能 人才 感到 自豪
Cho mình xin những cánh tay nghe lại lần 2 lần 3 ạ !!! Skyyyy ơiiiii !!! Hit rồi,184,請把手再聽一次2遍3遍給我！ ！ ！天啊嘿嘿！ ！ ！被擊中了,,0,
Điểm danh Sky sau 1 tiếng phát hành của sếp nào Sky ơiiiiiiii❤,185,看看Sky發售1小時後的捲吧，老闆Skyeeeeee❤,,0,
Càng nghe càng nghiền,186,越聽越崩潰,,0,
9 triệu rồi ae đẩy mạnh lên,187,900萬然後更努力,,0,
"Theo dõi Sơn Tùng M-TP nhiều năm mới thấy hiếm ai giữ được sức hút như vậy. Từ âm nhạc tới cách làm showbiz đều có chất riêng. Come My Way mới chỉ teaser thôi mà đã khiến mình rùng mình nhiều lần, cảm giác lần comeback này sẽ rất khác 👀! Chúc cho bài nhạc được top 1 trending nhanh nhất Việt Nam ❤❤❤",188,跟隨Son Tung M-TP多年後，我發現很少人能保持這樣的魅力。從音樂到演藝風格，一切都有自己的特質。 《Come My Way》雖然只是預告片，但已經讓我顫抖了很多次，我覺得這次的回歸會很不一樣👀！祝這首歌成為越南最快流行歌曲第一名❤❤❤,人|這樣; 歌|快; 歌|流行; 歌曲|快; 歌曲|流行; 魅力|這樣,6,跟隨 Son  Tung  M-TP 多 年 後 ， 我 發現 很少 人 能 保持 這樣 的 魅力 || 祝 這 首 歌 成為 越南 最 快 流行 歌曲 第一 名 ❤❤ ❤
Quá tuyệt,189,太棒了,,0,
Mỗi lần có người Like tôi sẽ nghe lại một lần,190,每次有人按讚我都會再聽一遍,,0,
nôn quá rồi mọi người ơ!! skyyyyyyyyyyyyyyyyyyyyy ơiiiiiiiiiiiiii,191,大家好我好噁心啊！ ！天yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,,0,
"Son Tung M-TP is a very talented pop artist, and I’m from Oklahoma City.",192,Son Tung M-TP 是一位非常有才華的流行藝術家，我來自俄克拉荷馬城。,才華|流行; 藝術家|流行,2,Son  Tung  M-TP  是 一 位 非常 有 才華 的 流行 藝術家 ， 我 來自 俄克拉荷馬城
Lên nào Việt Nam ơi 🇻🇳🇻🇳🇻🇳🇻🇳,193,越南加油🇻🇳🇻🇳🇻🇳🇻🇳,,0,
Top 1 ✅,194,前 1 名 ✅,,0,
Tôi đang ở Mỹ. Cụ thể là Mỹ Đình. Nếu comment này được 5k like tôi sẽ mở nhạc cho cả công ty của tôi nghe. Việt Nam nói là làm!!,195,我在美國。特別是我的丁。如果這篇評論得到 5k 點贊，我就會播放音樂給全公司聽。越南說到做到！ ！,,0,
Nhạc của Sếp thì phải nghe nhiều lần mới thấy hay 🙂👍,196,Boss的音樂要聽很多遍才覺得好聽🙂👍,,0,
Woah! Tyga❤,197,哇哦！泰加❤,,0,
Ngày thứ 5 rồi còn ai đang thức cày view cho Sếp không.....,198,已經第五天了，還有人醒著看Boss嗎…,,0,
The familiar afrobeat melody and tone have made this song incredibly addictive. Gotcha hopes this song goes viral worldwide.,199,熟悉的非洲節奏旋律和音調讓這首歌令人難以置信地上癮。 Gotcha 希望這首歌能在全世界流行起來。,人|上癮; 歌|上癮; 歌|希望; 歌|流行,4,熟悉 的 非洲 節奏 旋律 和 音調 讓 這 首 歌 令 人 難以置信 地 上癮 || Gotcha  希望 這 首 歌 能 在 全 世界 流行 起來
Càng nghe càng cuốn🎉🎉❤,200,越聽越著迷🎉🎉❤,,0,
Skyyyy ơiiiiiii 🎉,201,天啊嘿嘿🎉,,0,
"Chờ nhạc của sếp, COME MY WAYYYYY 😍",202,等待老闆的音樂，COME MY WAYYYYY 😍,老闆|等待; 音樂|等待,2,等待 老闆 的 音樂 ， COME MY WAYYYYY 😍
"Mỗi một like, mình sẽ vào lại xem clip này!!!",203,大家按個讚我就回來看這個片子！ ！ ！,,0,
"24 triệu view trong hôm nay, cày mạnh lên SKY ơi!!!!",204,今天2400萬瀏覽量，加油，SKY！ ！ ！ ！,,0,
TOP 1 SEVER,205,排名前 1 的伺服器,,0,
Đi làm về mới xem được. Muộn rồi ai tim cho mình không😭,206,只有下班回家才能看到。這麼晚了，誰能給我一顆心嗎？,,0,
8h sáng vẫn ngồi cày mà ko ai like 😢,207,早上 8 點仍在犁地，但沒有人喜歡 😢,人|喜歡,1,早上  8  點 仍 在 犁地 ， 但 沒有 人 喜歡   😢
Mình mình coi bài hát này gần 40 lần .,208,這首歌我已經看了將近40遍了。,,0,
100tym tôi kéo loa cho cả trường nghe,209,100tym 我放了擴音器讓全校都能聽到,,0,
"Tôi đang ở bên Thái. Cụ thể là Thái Hà. Nếu comment này được 100 like tôi sẽ mở nhạc sếp cho cả công ty nghe, mà không được 100 like tôi vẫn mở =)). Việt Nam nói là làm!!",210,我在泰國。特別是泰哈。如果這篇評論得到100個贊，我就會放我老闆的音樂給全公司聽。如果沒有獲得 100 個贊，我仍然會玩 =))。越南說到做到！ ！,泰哈|特別,1,特別 是 泰哈
Nếu comment này được 500 tym mình sẽ mở bài này mỗi thứ 7 ở tiệm mình cho đến hết năm,211,如果這個評論有 500 tyms，我會每週六在我的店裡打開這篇文章，直到年底,,0,
Come my wayyyy,212,來我的方式yyy,,0,
Cứ mỗi một like là tôi sẽ bật nghe lại 1 lần,213,每次喜歡我都會再聽一遍,,0,
Có ai chờ từ phút từng  giờ từng ngày MV mới của sếp như mình không nhà. Ae mình ơi cày view nào 🎉...,214,有沒有人像我一樣無家可歸，每一分鐘、每一個小時、每一天都在等待你老闆的新MV？大家好，讓我們來看看吧🎉...,人|一樣; 人|無家可歸; 老闆|新; 老闆|等待,4,有 沒有 人 像 我 一樣 無家可歸 ， 每 一 分鐘 、 每 一 個 小時 、 每 一 天 都 在 等待 你 老闆 的 新 M V
Mỗi lần có người like cmt này. Tôi sẽ quay lại nghe 1 lần💪💪,215,每次有人按讚這則評論。我會回來聽一次💪💪,,0,
"Mến Mộ anh Sơn Tùng MTP thật sự. Quá giỏi, ra MV này là 1 lối đi liều lĩnh nhưng kết quả đem về lại vô cùng đáng giá",216,我非常佩服孫棟MTP先生。太好了，製作這個MV是一個冒險的舉動，但結果是非常值得的,,0,
5 tim cày thấu sáng nha mọi người,217,5顆明亮的心，大家,心|明亮,1,5 顆 明亮 的 心 ， 大家
SKY ĐÂU RỒI - SƠN TÙNG M-TP  👇👇👇,218,天空在哪裡 - SON Tung M-TP 👇👇👇,,0,
cmt này đủ 10 tym cày view tới sáng,219,這篇評論夠10個人看到早上,人|夠; 評論|夠,2,這 篇 評論 夠 10 個 人 看到 早上
"lâu lắm mới có bài hát làm mình nghe đi nghe lại chúc mừng Sky, chúc mừng Sơn Tùng MTP. tự hào quá",220,已經很久沒有一首歌讓我一遍又一遍地聽了，恭喜Sky，恭喜Son Tung MTP。很自豪,歌|久,1,已經 很 久 沒有 一 首 歌 讓 我 一 遍 又 一 遍 地 聽 了 ， 恭喜 Sky ， 恭喜 Son  Tung  MTP
Anh em cày nát view cho Sơn Tùng đi ae ơi mỗi người 1 máy 😂😂,221,夥計們，讓我們來看看Son Tung的觀看次數吧，每個人都有一台設備😂😂,,0,
Mỗi khi Được 1 like tôi sẽ quay lại nghe bài hát này 1 lần,222,每拿到1個讚我就會回來聽一次這首歌,,0,
"Mỗi lần có người like bl mình sẽ nghe lại một lần
edit lần 1: 3N like rồi chắc nghe đây tới tết mới đủ quá😅",223,"每次有人喜歡我就會再聽一遍
第 1 次編輯：3N 個贊，我想這在春節之前就足夠了 😅",人|喜歡,1,每 次 有 人 喜歡 我 就 會 再 聽 一 遍
Cày view mạnh lên SKY ơi!!! Gắng 24-25 triệu trong hôm nay,224,獲得更多觀看次數，天空！ ！ ！今天努力賺到24-2500萬,,0,
VƯƠNG TẦM QUỐC TẾ 1Like MTP 😍😍😍,225,國際皇冠 1喜歡 MTP 😍😍😍,皇冠|喜歡,1,國際 皇冠  1 喜歡  MTP 😍😍😍
cmt này được 100 like tôi cày nguyên tuần:)),226,這篇評論得到了 100 個贊，我花了整整一週的時間:)),,0,
"Tôi đang ở Mỹ, cụ thể là Mỹ Hào-Hưng Yên, nếu cmt này được 100 like tôi sẽ mở nhạc sếp cho cả trường nghe. Việt Nam nói là làm",227,我在美國，特別是我的顏浩鴻，如果這個評論得到100個贊，我就會播放我老闆的音樂給全校同學聽。越南說的和做的,顏浩鴻|特別,1,我 在 美國 ， 特別 是 我 的 顏浩鴻 ， 如果 這 個 評論 得到 100 個 贊 ， 我 就 會 播放 我 老闆 的 音樂 給 全 校 同學 聽
Ngày 03/06 vã tôi vẫn ở đây,228,6月3日，我還在這裡,,0,
Mình chủ quá cà phê cmt này được 500 like mình mở bài này 24/24 đến hết năm,229,我擁有這則咖啡評論並獲得了 500 個贊，所以我會 24/24 打開這篇文章直到年底,,0,
"Mỗi lượt Like comment này tôi sẽ nghe lại 3 lần, Nghe đến cheeeeeeeeeet :))))))",230,每次我喜歡這個評論我都會聽3遍，聽聽cheeeeeeeeeet:)）））））,評論|喜歡,1,每 次 我 喜歡 這 個 評論 我 都 會 聽 3 遍 ， 聽聽 cheeeeeeeeeet:) ） ） ） ） ）
“Có những bài hát nghe xong rồi quên… còn nhạc của Sếp thì nghe xong lại thành kỷ niệm.”,231,「有些歌你聽了之後就忘記了…但Boss的音樂聽完之後就變成了記憶。」,,0,
Còn ae nào vẫn cày ko mình xin một cánh tay vớiii🎉🎉🎉,232,還在耕地的人，我想給你一隻手臂🎉🎉🎉,,0,
"3:05 ""feels the aura"" 😭🙏",233,3:05「感受到光環」 😭🙏,光環|感受到,1,3:05 「 感受到 光環 」  😭🙏
Like = cày hehee❤❤❤,234,喜歡=犁嘿嘿❤❤❤,犁|喜歡,1,喜歡 = 犁 嘿嘿 ❤ ❤ ❤
Ai hóng điểm danh🎉🎉,235,誰在等點名🎉🎉,,0,
"*1,2 triệu like nào*",236,*120萬個讚*,,0,
*Comment này được 1k tim gọi cả Thái Bình vào cày view* ❤❤❤,237,*這篇評論獲得了1k顆心，呼籲Thai Binh過來查看*❤❤❤,,0,
Cay tới sáng. Mà không ai like. Haizz😌,238,辣到早上。但沒有人喜歡它。嘆息😌,人|喜歡,1,但 沒有 人 喜歡 它
"Anyone from India, Pakistan,Bangladesh? 
🇮🇳🇵🇰🇧🇩",239,"有人來自印度、巴基斯坦、孟加拉嗎？ 
🇮🇳🇵🇰🇧🇩",,0,
"Mang đặc trưng VN vươn ra Thế giới, tự hào quá VN, Sơn Tùng đỉnh nhất trên đời",240,將越南特色帶到世界，讓越南感到自豪，孫同是世界上最好的,孫同|好; 孫同|感到; 孫同|自豪,3,將 越南 特色 帶到 世界 ， 讓 越南 感到 自豪 ， 孫同 是 世界 上 最 好 的
