Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
東西,珍貴,1,'東西' is a noun entity and '珍貴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
東西,真實,1,'東西' is a noun entity and '真實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
某人,喜歡,1,'某人' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
模因,平均,1,'模因' is a noun entity and '平均' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
模型,擱淺,1,'模型' is a noun entity and '擱淺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
模型,死亡,1,'模型' is a noun entity and '死亡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
模式,大,1,'模式' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
模式,狂暴,1,'模式' is a noun entity and '狂暴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,棒,1,'歌' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,這樣,1,'歌' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,需要,1,'歌' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌手,瘋狂,1,'歌手' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌手,退休,1,'歌手' is a noun entity and '退休' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
母親,好,1,'母親' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
母親,肯定,1,'母親' is a noun entity and '肯定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
比率,喜歡,1,'比率' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
比賽,出現,1,'比賽' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
比賽,期待,1,'比賽' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
比賽,瘋狂,1,'比賽' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
沙灘球,一樣,1,'沙灘球' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
法蘭西斯,新,1,'法蘭西斯' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
泥濘,感到,1,'泥濘' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
泥濘,自豪,1,'泥濘' is a noun entity and '自豪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
灰燼,瘋狂,1,'灰燼' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
爵士,高興,1,'爵士' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
爸爸,安息,1,'爸爸' is a noun entity and '安息' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
爸爸,對,1,'爸爸' is a noun entity and '對' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
片尾,顯示,1,'片尾' is a noun entity and '顯示' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
物理,好,1,'物理' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
玩家,低俗,1,'玩家' is a noun entity and '低俗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
玩家,正確,1,'玩家' is a noun entity and '正確' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
現實,放鬆,1,'現實' is a noun entity and '放鬆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
理由,足夠,1,'理由' is a noun entity and '足夠' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
理由,關心,1,'理由' is a noun entity and '關心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
瑞普,自由,1,'瑞普' is a noun entity and '自由' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生活,瘋狂,1,'生活' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生活,糟,1,'生活' is a noun entity and '糟' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生活,美好,1,'生活' is a noun entity and '美好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生活,退休,1,'生活' is a noun entity and '退休' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生物,活,1,'生物' is a noun entity and '活' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男人,大,1,'男人' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男孩,奇怪,1,'男孩' is a noun entity and '奇怪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男孩,漂亮,1,'男孩' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男孩,瘋狂,1,'男孩' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男孩,知道,1,'男孩' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男孩,解散,1,'男孩' is a noun entity and '解散' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫,準確,1,'畫' is a noun entity and '準確' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
盔甲,方便,1,'盔甲' is a noun entity and '方便' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
盔甲,難聞,1,'盔甲' is a noun entity and '難聞' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
盔甲,需要,1,'盔甲' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
盧菲,知道,1,'盧菲' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
目標,容易,1,'目標' is a noun entity and '容易' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
眼睛,怎麼辦,1,'眼睛' is a noun entity and '怎麼辦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
眼睛,腫,1,'眼睛' is a noun entity and '腫' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神,出現,1,'神' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神,活,1,'神' is a noun entity and '活' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神力,這樣,1,'神力' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神話,炫,1,'神話' is a noun entity and '炫' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
科里,高,1,'科里' is a noun entity and '高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,一樣,1,'立方體' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,受苦,1,'立方體' is a noun entity and '受苦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,喜歡,1,'立方體' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,奇怪,1,'立方體' is a noun entity and '奇怪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,怎麼樣,1,'立方體' is a noun entity and '怎麼樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,注意,1,'立方體' is a noun entity and '注意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,自豪,1,'立方體' is a noun entity and '自豪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,討厭,1,'立方體' is a noun entity and '討厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,認真,1,'立方體' is a noun entity and '認真' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
立方體,酷,1,'立方體' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
笑話,糟糕,1,'笑話' is a noun entity and '糟糕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,大,1,'粉絲' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,痛苦,1,'粉絲' is a noun entity and '痛苦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,知道,1,'粉絲' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
糟,需要,1,'糟' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
系列,希望,1,'系列' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
紅色,出現,1,'紅色' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
紅色,快,1,'紅色' is a noun entity and '快' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
紅色,感覺,1,'紅色' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
索尼,瘋,1,'索尼' is a noun entity and '瘋' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
索尼婭,快,1,'索尼婭' is a noun entity and '快' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
索拉,全力以赴,1,'索拉' is a noun entity and '全力以赴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
結局,知道,1,'結局' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
結局,難,1,'結局' is a noun entity and '難' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
絲帶,瘋狂,1,'絲帶' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
絲帶,變,1,'絲帶' is a noun entity and '變' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
續作,好看,1,'續作' is a noun entity and '好看' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
續集,棒,1,'續集' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
美髮師,生氣,1,'美髮師' is a noun entity and '生氣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
老虎,大,1,'老虎' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
老闆,一樣,1,'老闆' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,在一起,1,'者' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,明白,1,'者' is a noun entity and '明白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,病,1,'者' is a noun entity and '病' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聖莫尼卡,出現,1,'聖莫尼卡' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聖莫尼卡,驚喜,1,'聖莫尼卡' is a noun entity and '驚喜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
肖蒂,安息,1,'肖蒂' is a noun entity and '安息' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
腿,瘋狂,1,'腿' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉,一樣,1,'臉' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉,擱淺,1,'臉' is a noun entity and '擱淺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉,死亡,1,'臉' is a noun entity and '死亡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉,準確,1,'臉' is a noun entity and '準確' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菲伊,棒,1,'菲伊' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
蒙古人,知道,1,'蒙古人' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藝術,感謝,1,'藝術' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藝術家,怎麼樣,1,'藝術家' is a noun entity and '怎麼樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
號角,生病,1,'號角' is a noun entity and '生病' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
蜜月,瘋狂,1,'蜜月' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
行動,安息,1,'行動' is a noun entity and '安息' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
行動,願,1,'行動' is a noun entity and '願' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,興奮,1,'視覺' is a noun entity and '興奮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視頻,暢銷,1,'視頻' is a noun entity and '暢銷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
觀點,安息,1,'觀點' is a noun entity and '安息' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,好看,1,'角色' is a noun entity and '好看' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,擱淺,1,'角色' is a noun entity and '擱淺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,新,1,'角色' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,死亡,1,'角色' is a noun entity and '死亡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,精心,1,'角色' is a noun entity and '精心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,需要,1,'角色' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
設計,實際,1,'設計' is a noun entity and '實際' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
設計,新,1,'設計' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
設計,精心,1,'設計' is a noun entity and '精心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
設計師,需要,1,'設計師' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
語氣,注意,1,'語氣' is a noun entity and '注意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
語氣,立方,1,'語氣' is a noun entity and '立方' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
語調,注意,1,'語調' is a noun entity and '注意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
豆腐塊,一樣,1,'豆腐塊' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
貓,小,1,'貓' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
貝格,古,1,'貝格' is a noun entity and '古' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
費伊,大,1,'費伊' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
費伊,成年,1,'費伊' is a noun entity and '成年' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
費伊,狂野,1,'費伊' is a noun entity and '狂野' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
費伊,顯示,1,'費伊' is a noun entity and '顯示' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
費耶,喜歡,1,'費耶' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
費耶,明白,1,'費耶' is a noun entity and '明白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,交叉,1,'超人' is a noun entity and '交叉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,怎樣,1,'超人' is a noun entity and '怎樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,這樣,1,'超人' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
路,不寒而慄,1,'路' is a noun entity and '不寒而慄' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,不同,1,'遊戲' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,冷,1,'遊戲' is a noun entity and '冷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,噁心,1,'遊戲' is a noun entity and '噁心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,土,1,'遊戲' is a noun entity and '土' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,實際,1,'遊戲' is a noun entity and '實際' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,希望,1,'遊戲' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,平均,1,'遊戲' is a noun entity and '平均' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,復活,1,'遊戲' is a noun entity and '復活' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,悠久,1,'遊戲' is a noun entity and '悠久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,想像,1,'遊戲' is a noun entity and '想像' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,意味,1,'遊戲' is a noun entity and '意味' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,感到,1,'遊戲' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,擱淺,1,'遊戲' is a noun entity and '擱淺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,明白,1,'遊戲' is a noun entity and '明白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,暢銷,1,'遊戲' is a noun entity and '暢銷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,有趣,1,'遊戲' is a noun entity and '有趣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,棒,1,'遊戲' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,樂高,1,'遊戲' is a noun entity and '樂高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,正式,1,'遊戲' is a noun entity and '正式' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,無限,1,'遊戲' is a noun entity and '無限' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,理解,1,'遊戲' is a noun entity and '理解' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,知道,1,'遊戲' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,結束,1,'遊戲' is a noun entity and '結束' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,舊,1,'遊戲' is a noun entity and '舊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,這樣,1,'遊戲' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,需要,1,'遊戲' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲,驚人,1,'遊戲' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
配樂,棒,1,'配樂' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
重中,重,1,'重中' is a noun entity and '重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
金剛狼,平均,1,'金剛狼' is a noun entity and '平均' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
錄影帶,全力以赴,1,'錄影帶' is a noun entity and '全力以赴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鍊,記得,1,'鍊' is a noun entity and '記得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鏡頭,廉價,1,'鏡頭' is a noun entity and '廉價' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿爾菲姆,希望,1,'阿爾菲姆' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿特勒斯,成年,1,'阿特勒斯' is a noun entity and '成年' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿特柔斯,好,1,'阿特柔斯' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿特柔斯,安息,1,'阿特柔斯' is a noun entity and '安息' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿特柔斯,生病,1,'阿特柔斯' is a noun entity and '生病' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿特柔斯”,平靜,1,'阿特柔斯”' is a noun entity and '平靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿特烏斯基因,想像,1,'阿特烏斯基因' is a noun entity and '想像' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雙手,適合,1,'雙手' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雜耍,這樣,1,'雜耍' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,實際,1,'電影' is a noun entity and '實際' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
面具,需要,1,'面具' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
革命性,相當,1,'革命性' is a noun entity and '相當' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,全力以赴,1,'音樂' is a noun entity and '全力以赴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,高興,1,'音樂' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂家,暢銷,1,'音樂家' is a noun entity and '暢銷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音調,注意,1,'音調' is a noun entity and '注意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
預告片,知道,1,'預告片' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
頭髮,好,1,'頭髮' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
頭髮,瘋狂,1,'頭髮' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,喜歡,1,'風格' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,神奇,1,'風格' is a noun entity and '神奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,舊,1,'風格' is a noun entity and '舊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,輕快,1,'風格' is a noun entity and '輕快' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,這樣,1,'風格' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
骷髏,需要,1,'骷髏' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
高手,希望,1,'高手' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鬼泣,覺醒,1,'鬼泣' is a noun entity and '覺醒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
魔術,荒唐,1,'魔術' is a noun entity and '荒唐' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
魯,現代,1,'魯' is a noun entity and '現代' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鮮花,傻乎乎,1,'鮮花' is a noun entity and '傻乎乎' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鳥叫聲,哀鴿,1,'鳥叫聲' is a noun entity and '哀鴿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
黏液塊,喜歡,1,'黏液塊' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
黛博拉,相信,1,'黛博拉' is a noun entity and '相信' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
