Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
"RBW, dear Mamamoo please consider going on tour with a live band this time 🙏🏻🙏🏻🙏🏻🙏🏻 It's just so much greater and a completely different live experience. Especially because you plan to play in arenas. It is even more important to stand out in an oversaturated, overpriced US market + WM there.",63,RBW，親愛的Mamamoo，請考慮這次和現場樂隊一起巡迴演出🙏🏻🙏🏻🙏🏻🙏🏻 這真是太棒了，也是一次完全不同的現場體驗。特別是因為您計劃在競技場比賽。在过度饱和、价格过高的美国市场+WM 中脱颖而出更为重要。,价格|饱和; 价格|高,2,在 过度 饱和 、 价格 过 高 的 美国 市场 +WM  中 脱颖而出 更 为 重要
if this song doesn't blow up it proves people prefer hype over actual talent,64,如果這首歌沒有火爆，那就證明人們更喜歡炒作而不是真正的才華,人們|喜歡; 人們|火爆; 歌|火爆,3,如果 這 首 歌 沒有 火爆 ， 那 就 證明 人們 更 喜歡 炒作 而 不 是 真正 的 才華
"It's obvious when they make art for the fans and not just the consumerist garbage of new groups, I love you my vocal queens!!",65,很明顯，當他們為粉絲創作藝術而不僅僅是新團體的消費主義垃圾時，我愛你們，我的聲樂女王！,主義|新; 團體|新; 垃圾|新; 消費|新; 粉絲|明顯; 藝術|新,6,很 明顯 ， 當 他們 為 粉絲 創作 藝術 而 不僅僅 是 新 團體 的 消費 主義 垃圾 時 ， 我 愛 你們 ， 我 的 聲樂 女王
"I didn’t know they had a comeback, it’s really good! Emotional song 🥰",66,沒想到他們又復出了，真是太好了！感人的歌曲🥰,歌曲|感人,1,感人 的 歌曲 🥰
"The last time Mamamoo had a comeback, I was trying to graduate, and now I'm resigning from my job HAHAHAHA life..",67,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,,0,
Never doubt Mamamoo. Always Trust and Listen to MAMAMOO. They never disappoint.,68,永遠不要懷疑Mamamoo。永遠信任並傾聽 MAMAMOO。他們從不讓人失望。,人|失望,1,他們 從不 讓 人 失望
"At this point, Mamamoo is more than just a K-pop group. 
They’ve become a music brand with their own unique style and identity!",69,"至此，Mamamoo 不僅僅是一個韓國流行音樂組合。 
他們已經成為一個擁有自己獨特風格和身份的音樂品牌！",組合|流行; 身份|獨特; 音樂|流行; 音樂|獨特; 風格|獨特,5,至 此 ， Mamamoo  不僅僅 是 一 個 韓國 流行 音樂 組合 || 他們 已經 成為 一 個 擁有 自己 獨特 風格 和 身份 的 音樂 品牌
already missing them why can't we have mamamoo all year round 😩😩😩,70,已經想念他們了，為什麼我們不能全年都有mamamoo 😩😩😩,,0,
Four literal DIVAs in one vocal group?! This shouldn’t even be allowed. What a MAMAMOO! 🔥,71,四個真正的天后在聲樂團體？ ！這甚至不應該被允許。真是媽媽啊！ 🔥,,0,
"Somehow it just took me back to 2023.....The video had the OG vibe and the music had the reassurance that they are back and they are here to stay .


Loved the Song ❤❤",72,"不知怎的，它讓我回到了 2023 年......影片有 OG 的氛圍，音樂讓人放心，他們回來了，他們會留下來。


很喜歡這首歌❤❤",人|放心; 影片| OG ; 歌|喜歡; 氛圍| OG ; 氛圍|放心; 音樂| OG ; 音樂|放心,7,不 知 怎的 ， 它 讓 我 回到 了  2023  年 ...... 影片 有  OG  的 氛圍 ， 音樂 讓 人 放心 ， 他們 回來 了 ， 他們 會 留下來 || 很 喜歡 這 首 歌 ❤ ❤
someone needs to make a 10hr loop of the 1 for the memories 2 for the flame part and inject it into my bloodstream fr 😭,73,有人需要將 1 的記憶 2 的火焰部分製作一個 10 小時的循環，並將其註入我的血液中 fr 😭,人|需要; 記憶|需要,2,有 人 需要 將  1  的 記憶  2  的 火焰 部分 製作 一 個  10  小時 的 循環 ， 並 將 其 註入 我 的 血液 中  fr 😭
This feels like their story when they were all doing their solo acts and then made a comeback!🥺🥹,74,這感覺就像是他們單獨表演然後復出的故事！ 🥺🥹,故事|復出,1,這 感覺 就 像是 他們 單獨 表演 然後 復出 的 故事
Mamamoo finally comeback and remind us why they are one of the best vocalist group,75,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,,0,
Last time mamamoo made a comeback I was in school now I’m in middle of my career I missed you queens😭😭😭,76,上次mamamoo復出時我正在上學，現在我正處於職業生涯中期，我想念你們女王們😭😭😭,,0,
"it's so easy to come back to this song it just doesn't get old, i'm so excited to see them live on tour soon!!",77,很容易回到這首歌，它只是不會變老，我很高興很快就能看到他們現場巡迴演出！,歌|容易,1,很 容易 回到 這 首 歌 ， 它 只是 不會 變 老 ， 我 很 高興 很 快 就 能 看到 他們 現場 巡迴 演出
"Mamamoo with 4 Flowers, Seeya with Stay and IOI with Suddenly are bringing back a wave of bittersweet nostalgia back to KPOP and I'm here for it all.",78,Mamamoo 的 4 Flowers、Seeya 的 Stay 以及 IOI 的 Saturday 給 KPOP 帶來了一波苦樂參半的懷舊情緒，我來這裡就是為了這一切。,情緒|參半; 情緒|懷舊; 苦樂|參半; 苦樂|懷舊,4,Mamamoo  的  4  Flowers 、 Seeya  的  Stay  以及  IOI  的  Saturday  給  KPOP  帶來 了 一 波 苦樂 參半 的 懷舊 情緒 ， 我 來 這裡 就 是 為 了 這 一切
LETS GIVE THEM 10 MILLION VIEWS BEFORE 7 days,79,讓我們在 7 天之前為他們提供 1000 萬次瀏覽量,,0,
This is Mamamoo's classic sound distilled into something more refined and mature to reflect each of their growing talents and individual journeys. Lovely song!,80,這是 Mamamoo 的經典聲音，經過提煉，變得更加精緻和成熟，以反映他們每個人成長的才能和個人的旅程。好聽的歌！,人|反映; 人|成長; 才能|成長; 歌|好聽; 聲音|變,5,這 是  Mamamoo  的 經典 聲音 ， 經過 提煉 ， 變 得 更加 精緻 和 成熟 ， 以 反映 他們 每 個 人 成長 的 才能 和 個人 的 旅程 || 好聽 的 歌
A group like this doesn't come around very often. Treasure it while they are still together.,81,像這樣的團體並不常見。趁他們還在一起的時候好好珍惜。,團體|常見; 團體|這樣; 時候|在一起,3,像 這樣 的 團體 並 不 常見 || 趁 他們 還 在一起 的 時候 好好 珍惜
"I’m not a MOOMOO at all, but MAMAMOO back after 4 years is crazy, I got kinda emotional tbh
THIS is a proper comeback for such a legendary group, hope they get to release more music after this :)",82,"我根本不是 MOOMOO，但 MAMAMOO 在 4 年後的回歸太瘋狂了，說實話我有點激動
對於這樣一個傳奇樂團來說，這是一個適當的回歸，希望他們在此之後能夠發行更多音樂:)",傳奇|這樣; 實話|激動; 實話|瘋狂; 樂團|這樣,4,我 根本 不 是  MOOMOO ， 但  MAMAMOO  在  4  年 後 的 回歸 太 瘋狂 了 ， 說 實話 我 有點 激動 || 對於 這樣 一 個 傳奇 樂團 來 說 ， 這 是 一 個 適當 的 回歸 ， 希望 他們 在 此 之後 能夠 發行 更多 音樂 : )
"My girls want to prove that they are always together, MAMAMOO are gonna be there always.",83,我的女兒們想證明她們永遠在一起，MAMAMOO 會永遠在那裡。,們|在一起,1,我 的 女兒 們 想 證明 她們 永遠 在一起 ， MAMAMOO  會 永遠 在 那裡
"제가 유일하게 아이돌 관련한 물품으로 캘린더를 산 마마무, 계속 확인할 정도로 팬은 아니지만 우연히라도 노래가 떴다는 소식을 듣거나 보면 노래는 꼭 들어보고 있습니다. 네 분 다 매력과 개성이 넘치고 그런 점을 녹여낸 곡들이 너무 좋은 것 같습니다. 좋은 노래 항상 감사합니다.",84,Mamamoo，我買的唯一與偶像相關的物品是日曆。我不是一個足以繼續檢查的歌迷，但當我聽到或看到這首歌已經發行時，我總是會聽這首歌，即使是偶然。你們四個人都充滿魅力和個性，我認為反映這一點的歌曲非常好。永遠感謝你的好歌。,個性|反映; 偶像|相關; 日曆|相關; 歌|好; 歌|感謝; 歌曲|反映; 歌曲|好; 物品|相關,8,Mamamoo ， 我 買 的 唯一 與 偶像 相關 的 物品 是 日曆 || 你們 四 個 人 都 充滿 魅力 和 個性 ， 我 認為 反映 這 一 點 的 歌曲 非常 好 || 永遠 感謝 你 的 好 歌
This is genuine and insane. Each person has a strong line and vocal colour. The best K-Pop group ever.,85,這是真實而瘋狂的。每個人都有很強的台詞和聲音色彩。有史以來最好的韓國流行樂團。,人|強; 台詞|強; 樂團|好; 樂團|流行; 聲音|強; 色彩|強,6,每 個 人 都 有 很 強 的 台詞 和 聲音 色彩 || 有史以來 最 好 的 韓國 流行 樂團
It's so emotional to see them back again and make another bop. I really wish they'd keep releasing at least one song every year. I miss them so much together. Forever MOOMOO ❤️🙌🏻🔥,86,再次看到他們回來並再創佳績真是太令人興奮了。我真的希望他們每年至少發行一首歌。我非常想念他們在一起。永遠的MOOMOO❤️🙌🏻🔥,人|興奮; 佳績|興奮,2,再次 看到 他們 回來 並 再 創 佳績 真是 太 令 人 興奮 了
"Four as one 4ward, 4x4ever, 4 season 4 colors, mamamoo will continue ❤",87,四合一4ward、4x4ever、4季4色，mamamoo會繼續❤,,0,
"How can GG song is so heavy vocal whle still very dynamic and not boring at all!!! It's not even ballad yet the song is very full of vocal technique :"") MMM 4Ever",88,"GG的歌怎麼可以這麼厚重的唱腔，卻又很有活力，一點也不沉悶！ ！ ！這甚至不是民謠，但這首歌充滿了聲樂技巧:"") MMM 4Ever",唱腔|厚重; 歌|厚重; 活力|沉悶,3,GG 的 歌 怎麼 可以 這麼 厚重 的 唱腔 ， 卻 又 很 有 活力 ， 一點 也 不 沉悶
Its so refreshing to hear a kpop gourp that can actually sing,89,聽到一個真正會唱歌的韓流團體真是令人耳目一新,人|耳目一新; 團體|耳目一新; 韓流|耳目一新,3,聽到 一 個 真正 會 唱歌 的 韓流 團體 真是 令 人 耳目一新
"나의 첫 k팝 아이돌인 마마무, 묻어두고 살다 컴백한다 발표났을때부터 기대했는데 오랜만에 들어도 왜 내가 빠졌는지 바로 알려주네 완전체로 컴백해줘서 정말 고마워요",90,Mamamoo，我的第一個韓國流行偶像，在被埋葬後正在捲土重來。自從它宣布以來我就很期待它，但即使在第一次聽它一段時間後，它也立即告訴我為什麼我會愛上它。非常感謝你們作為一個完整的團隊回來。,偶像|流行; 團隊|完整,2,Mamamoo ， 我 的 第一 個 韓國 流行 偶像 ， 在 被 埋葬 後 正在 捲土重來 || 非常 感謝 你們 作為 一 個 完整 的 團隊 回來
"MAMAMOO IS BACK! Same time as SHINee, this is the best month ever!",91,MAMAMOO 回來了！和SHINee一樣，這是有史以​​來最好的一個月！,史以|一樣; 史以|好; 月|好,3,和 SHI Nee 一樣 ， 這 是 有 史以 ​​ 來 最 好 的 一 個 月
MAMAMOO saved me during a heartbreak. My tears turned to laughter. My smile came back and I feel like living again ❤ Thank you to this 4 woman who gave me a reason to live and LOVE again. ❤ I LOVE YOU MAMAMOO ❤,92,MAMAMOO 在我心碎時救了我。我的眼淚變成了笑聲。我的笑容回來了，我感覺又活了一次❤感謝這4個女人給了我一個再次生活和愛的理由。 ❤ 我愛你媽媽❤,女人|感謝; 笑容|感覺,2,我 的 笑容 回來 了 ， 我 感覺 又 活 了 一 次 ❤ 感謝 這 4 個 女人 給 了 我 一 個 再次 生活 和 愛 的 理由
THE VOCAL GOD OF K-POP.,93,韓國流行音樂之神。,神|流行; 音樂|流行,2,韓國 流行 音樂 之 神
"""even scattered, we share the same root""
i cried so bad.
i waited so long for this moment. i'm so happy that you're back :)",94,"“即使分散，我們也是同根”
我哭得很傷心。
我等這一刻等了太久了。我很高興你回來了:)",,0,
"노래 너무 좋아서 쇼츠에서 듣고 바로 왔어요
뿌리는 하나라는 가사에서 옛날 마마무가 떠오르면서 추억에 잠기게 되네요❤",95,"我非常喜歡這首歌，所以在 Shorts 聽到這首歌後我就立刻來了。
‘只有一根根’的歌詞讓我想起了以前的Mamamoo，讓我陷入了回憶❤",歌|喜歡,1,我 非常 喜歡 這 首 歌 ， 所以 在  Shorts  聽到 這 首 歌 後 我 就 立刻 來 了
"""A flower blooms again after the farewell"" I'm sobbing.",96,「別後花又開」我抽泣著。,,0,
"Mamamoo’s new comeback is honestly a breath of fresh air. It has full Korean lyrics, amazing vocals, and rap—everything we need. It's such a vibe and so easy to enjoy. Now THIS is real K-pop",97,Mamamoo 的新回歸確實帶來了一股新鮮空氣。它有完整的韓語歌詞、令人驚嘆的歌聲和說唱——我們需要的一切。這是一種如此的氛圍，如此容易享受。現在這才是真正的韓國流行音樂,歌詞|完整; 氛圍|如此; 氛圍|容易; 空氣|新鮮; 韓語|完整; 音樂|流行,6,Mamamoo  的 新 回歸 確實 帶來 了 一 股 新鮮 空氣 || 它 有 完整 的 韓語 歌詞 、 令 人 驚嘆 的 歌聲 和 說唱 — — 我們 需要 的 一切 || 這 是 一 種 如此 的 氛圍 ， 如此 容易 享受 || 現在 這 才 是 真正 的 韓國 流行 音樂
"드디어 컴백 진짜 보고싶어 죽는 줄 알았어요 내 첫 아이돌이자 나의 첫 가수 내가 처음으로 샀던 앨범이 마마무 였는데 이번에 콘서트 꼭 가고 싶었는데 시험이랑 겁쳐서 ㅠㅠ 심장이 미어지게 아프네요. 언니들!! 어디서나 응원할게요. 진짜 항상 사랑해요. 진심이에요. 다시 돌아와줘서 고마워요. 항상 진짜 보고싶었어요.  
눈물이 앞을 가리네요. 진짜로 사랑해요. 평생",98,"我想我非常想看到他們的回歸。我的第一個偶像，也是我的第一位歌手。我買的第一張專輯是《Mamamoo》。這次我很想去聽音樂會，但因為考試而害怕。我的心很痛。姐妹！ ！無論你在哪裡，我都會支持你。我真的永遠愛你。我是認真的。謝謝你回來。我一直都很想念你。  
淚水擋住了我的視線。我真的很愛你。壽命",心|痛; 考試|害怕,2,這 次 我 很 想 去 聽 音樂會 ， 但 因為 考試 而 害怕 || 我 的 心 很 痛
This is so addictive! I hope they keep giving us more such music,99,這太讓人上癮了！希望他們繼續帶給我們更多這樣的音樂,人|上癮; 音樂|這樣,2,這 太 讓 人 上癮 了 || 希望 他們 繼續 帶給 我們 更多 這樣 的 音樂
"They are the first KPop group I followed, which made me a kpoper, I really miss them together again 😊 forever a Moomoo",100,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,,0,
"There is nobody else that can sound so effortlessly amazing. This is what melodies are, what harmonies should be, what belts and strong high notes are.",101,沒有其他人可以聽起來如此毫不費力地令人驚嘆。這是旋律，和聲，腰帶和強烈的高音。,人|如此; 人|費力; 腰帶|強烈; 高音|強烈,4,沒有 其他 人 可以 聽起來 如此 毫不 費力 地 令 人 驚嘆 || 這 是 旋律 ， 和聲 ， 腰帶 和 強烈 的 高音
언니들 너무 보고싶었어요ㅜㅜ 꾸준히 팀에 애정 보여주고 돌아와줘서 너무 고맙고 좋아했던 걸 항상 자랑스러워 할 수 있게 해줘서 감사해요❣️ 사랑해요,102,我非常想念你ㅜㅜ非常感謝你不斷地向團隊表達愛意並回來，也感謝你總是讓我為我喜歡的東西感到自豪❣️我愛你,團隊|感謝; 愛意|感謝; 東西|喜歡; 東西|感到; 東西|自豪,5,我 非常 想念 你 ㅜ ㅜ 非常 感謝 你 不斷 地 向 團隊 表達 愛意 並 回來 ， 也 感謝 你 總是 讓 我 為 我 喜歡 的 東西 感到 自豪 ❣ ️ 我 愛 你
THIS is the kpop sound I miss 😭😭😭,103,這是我懷念的韓流聲音,,0,
I missed mamamoo's sound so much. Like the first fresh breath of air in the mountains after you wake up. Beautiful and tender. I love you four so much!!!,104,我非常想念mamamoo的聲音。就像你醒來後呼吸到的第一口山裡的新鮮空氣。美麗又溫柔。我非常愛你們四個！ ！ ！,山|新鮮; 空氣|新鮮,2,就 像 你 醒來 後 呼吸到 的 第一 口 山 裡 的 新鮮 空氣
"I watched the KBS live, and setting all bias aside, I can honestly say they gave us a song that truly feels like music in its purest form.",105,我觀看了 KBS 的現場直播，拋開所有偏見，我可以誠實地說，他們給了我們一首真正感覺像最純粹形式的音樂的歌曲。,偏見|誠實,1,我 觀看 了  KBS  的 現場 直播 ， 拋開 所有 偏見 ， 我 可以 誠實 地 說 ， 他們 給 了 我們 一 首 真正 感覺 像 最 純粹 形式 的 音樂 的 歌曲
"Nobody  could ever sound like Mamamoo, they are the ultimate vocal powerhouse; they are vocal legends.",106,沒有人能聽起來像 Mamamoo，他們是終極聲音強者；他們是聲樂傳奇。,強者|終極; 聲音|終極,2,沒有 人 能 聽起來 像  Mamamoo ， 他們 是 終極 聲音 強者
One of the best comebacks of 2026,107,2026 年最佳回歸之一,,0,
"아 처음에 차례로 화면으로 걸어들어와 4명 될 때 ㅋㅋㅋㅋ 진짜 기분 이상하다...
진짜 실력도 미모도 그대로네요. 다시 모여줘서 감사합니다. 
뮤비도 정제 되고 세련되서 즐겁게 봤어요",108,"啊，當四個人第一次陸續走進螢幕的時候，哈哈，感覺真奇怪…
她的真實技能和美麗是一樣的。謝謝你們再次相聚。 
我喜歡看這個音樂錄影帶，因為它精緻而複雜。",技能|一樣; 技能|真實; 技能|美麗; 時候|感覺; 錄影帶|喜歡; 錄影帶|精緻; 音樂|喜歡; 音樂|精緻,8,啊 ， 當 四 個 人 第一 次 陸續 走進 螢幕 的 時候 ， 哈哈 ， 感覺 真 奇怪 … || 她 的 真實 技能 和 美麗 是 一樣 的 || 我 喜歡 看 這 個 音樂 錄影帶 ， 因為 它 精緻 而 複雜
"Dear MAMAMOO,

I just wanted to tell you how happy I am to see you together again.

There are many amazing girl groups in K-pop, but for me, there has always been only one: MAMAMOO. Your voices, your talent, your confidence, your humor, and the way each of you shines while still creating something even more beautiful together have made me a fan for years.

Listening to your new song felt like meeting old friends again. It reminded me why your music has always had a special place in my heart. You don’t just sing—you tell stories, express emotions, and inspire people to be themselves.

Thank you for never losing your unique color and for continuing to share your art with the world. No matter how much time passes, there are fans like me who will always be here, cheering for every comeback, every stage, and every new chapter.

I hope you know that your music reaches people far beyond Korea. Here in Brazil, there is someone smiling because MAMAMOO is back.

I’m rooting for you today and always.

With love,
A Brazilian MooMoo ❤️",109,"親愛的MAMAMOO，

我只是想告訴你，再次見到你們在一起我是多麼高興。

韓國流行音樂中有很多令人驚嘆的女團，但對我來說，一直只有一個：MAMAMOO。你們的聲音、你們的才華、你們的自信、你們的幽默，以及你們每個人在共同創造更美麗事物的同時閃閃發光的方式，讓我多年來一直是我的粉絲。

聽你的新歌就像再次見到老朋友一樣。它提醒了我為什麼你的音樂在我心中一直佔有特殊的位置。你不只是唱歌，你還講故事，表達情感，並激勵人們做自己。

感謝您從未失去自己獨特的色彩，並繼續與世界分享您的藝術。無論時間過去多久，總會有像我這樣的粉絲在這裡，為每一次回歸、每一個舞台、每一個新篇章加油。

我希望你知道你的音樂影響了韓國以外的人。在巴西，有人微笑，因為 MAMAMOO 回來了。

我今天和永遠都支持你。

帶著愛，
巴西 MooMoo ❤️",事物|美麗; 事物|閃閃發光; 人|美麗; 位置|特殊; 心|特殊; 方式|閃閃發光; 篇章|新; 粉絲|這樣; 老朋友|一樣; 自信|幽默; 舞台|新; 色彩|獨特; 音樂|希望; 音樂|流行; 音樂|知道,15,韓國 流行 音樂 中 有 很多 令 人 驚嘆 的 女團 ， 但 對 我 來 說 ， 一直 只 有 一 個 ： MAMAMOO || 你們 的 聲音 、 你們 的 才華 、 你們 的 自信 、 你們 的 幽默 ， 以及 你們 每 個 人 在 共同 創造 更 美麗 事物 的 同時 閃閃發光 的 方式 ， 讓 我 多 年 來 一直 是 我 的 粉絲 || 聽 你 的 新歌 就 像 再次 見到 老朋友 一樣 || 它 提醒 了 我 為什麼 你 的 音樂 在 我 心 中 一直 佔有 特殊 的 位置 || 感謝 您 從未 失去 自己 獨特 的 色彩 ， 並 繼續 與 世界 分享 您 的 藝術 || 無論 時間 過去 多久 ， 總會 有 像 我 這樣 的 粉絲 在 這裡 ， 為 每 一 次 回歸 、 每 一 個 舞台 、 每 一 個 新 篇章 加油 || 我 希望 你 知道 你 的 音樂 影響 了 韓國 以外 的 人
They just directly sing to your emotional core don't they? I feel so vulnerable listening to them together cause you just get struck by one voice after the next to your center.,110,他們只是直接唱到你的情感核心不是嗎？我感覺很脆弱，聽他們在一起，因為你會被你中心旁邊的一個聲音震撼。,情感|直接; 核心|直接,2,他們 只是 直接 唱到 你 的 情感 核心 不 是 嗎
"The fact that we reached more than 7M makes me so happy. Moomoos, let's keep supporting our queens and also voting to give them a win!!! Let's go 4ward all together 🥺🌷🌻🪻🌹💙💙💙💙",111,我們達到超過 700 萬的事實讓我很高興。 Moomoos，讓我們繼續支持我們的女王並投票讓她們獲勝！ ！ ！大家一起去第四吧🥺🌷🌻🪻🌹💙💙💙💙💙,事實|高興; 女王|獲勝,2,我們 達到 超過  700  萬 的 事實 讓 我 很 高興 || Moomoos ， 讓 我們 繼續 支持 我們 的 女王 並 投票 讓 她們 獲勝
"Holy shit vocals and what a great song. 
You know, I've seen people say that Kpop companies need to create more groups like Mamamoo. But I think that sells them short in a big way - you can't just ""create"" a group like this, they are a once in a lifetime thing.",112,"神聖的歌聲和多麼棒的歌曲。 
你知道，我看過有人說韓國流行音樂公司需要創造更多像 Mamamoo 這樣的團體。但我認為這在很大程度上低估了他們——你不能只是「創造」這樣一個團體，他們是一生一次的事情。",人|流行; 人|知道; 團體|這樣; 歌曲|棒; 歌聲|棒; 歌聲|神聖; 程度|大; 音樂|流行; 音樂|需要,9,神聖 的 歌聲 和 多麼 棒 的 歌曲 || 你 知道 ， 我 看過 有 人 說 韓國 流行 音樂 公司 需要 創造 更多 像  Mamamoo  這樣 的 團體 || 但 我 認為 這 在 很 大 程度 上 低估 了 他們 — — 你 不能 只是 「 創造 」 這樣 一 個 團體 ， 他們 是 一生 一 次 的 事情
"this song is perfect, I missed the girls harmonizing, and the whole mv is soo beautiful!",113,這首歌太完美了，我錯過了女孩們的和聲，整個mv太美了！,歌|完美,1,這 首 歌 太 完美 了 ， 我 錯過 了 女孩 們 的 和聲 ， 整 個 mv 太 美 了
"I bought the tickets with my boyfie!!! First time seeing a Korean Concert in the USA. I support you my ladies, my 4 flowers!!!! 🌸🌸🌸🌸 much awaited comeback! The OG’s of Kpop 🧚🏼‍♀️🧚🏼‍♀️🧚🏼‍♀️🧚🏼‍♀️",114,我跟男友一起買的票！ ！ ！第一次在美國看韓國演唱會。我支持你們我的女士們，我的四朵花！ ！ ！ ！ 🌟🌟🌟🌟🌟萬眾期待回歸！韓國流行音樂的 OG 🧚🏼‍♀️🧚🏼‍🏼️🧚🏼‍♀️🧚♀‍♀️,萬眾|期待; 音樂|流行,2,🌟🌟🌟🌟🌟 萬眾 期待 回歸 || 韓國 流行 音樂 的  OG 🧚🏼‍♀️🧚🏼‍🏼️🧚🏼‍♀️🧚♀‍♀️
"Amo que las vistas sean orgánicas y constantes, nada de vistas infladas y con anuncios, simplemente gente que vuelve a escuchar esta bella canción  ❤",115,我喜歡這些觀點是有機的和持續的，沒有誇大的觀點和廣告，只是人們再次聆聽這首美麗的歌曲❤,人們|美麗; 歌曲|美麗; 觀點|喜歡,3,我 喜歡 這些 觀點 是 有機 的 和 持續 的 ， 沒有 誇大 的 觀點 和 廣告 ， 只是 人們 再次 聆聽 這 首 美麗 的 歌曲 ❤
"My life needs Mamamoo.
I feel like a part of my heart has been filled.
I miss Mamamoo  so much.",116,"我的生活需要Mamamoo。
我感覺到我的心的一部分被填滿了。
我非常想念Mamamoo。",心|感覺到; 生活|需要,2,我 的 生活 需要 Mamamoo || 我 感覺到 我 的 心 的 一 部分 被 填滿 了
"A return that made me cry - these are exactly the words I wanted to hear from MAMAMOO. It's that same sound, those same instruments, and those same vocals... I will never stop loving them, and this song shows just how important they are to me ❤😢❤",117,一次讓我哭泣的回歸——這正是我想從 MAMAMOO 那裡聽到的話。相同的聲音，相同的樂器，相同的歌聲......我永遠不會停止愛他們，這首歌表明了他們對我有多重要❤😢❤,樂器|相同; 歌聲|相同; 聲音|相同,3,相同 的 聲音 ， 相同 的 樂器 ， 相同 的 歌聲 ...... 我 永遠 不會 停止 愛 他們 ， 這 首 歌 表明 了 他們 對 我 有 多 重 要 ❤ 😢 ❤
mamamoos vocals are absolutely incredible!! this song is a breath of fresh air in kpop these days ❤️,118,mamamoos的聲音絕對令人難以置信！這首歌是當今韓國流行音樂中的一股新鮮空氣❤️,歌|流行; 空氣|新鮮; 音樂|新鮮; 音樂|流行,4,這 首 歌 是 當今 韓國 流行 音樂 中 的 一 股 新鮮 空氣 ❤ ️
Mamamoo didn't follow the trend. They are the real artists,119,Mamamoo沒有跟上潮流。他們是真正的藝術家,,0,
"Guys, we really need to support their content and increase their streams if we want them to last. Let's show up for them!",120,夥計們，如果我們想讓他們持續下去，我們真的需要支持他們的內容並增加他們的流量。讓我們為他們一展身手吧！,內容|增加; 內容|需要; 流量|增加,3,夥計 們 ， 如果 我們 想 讓 他們 持續 下去 ， 我們 真的 需要 支持 他們 的 內容 並 增加 他們 的 流量
"My favorite group ever, 4 queens 👑",121,我最喜歡的組合，4個皇后👑,組合|喜歡,1,我 最 喜歡 的 組合 ， 4 個 皇后 👑
This comeback is so special we've got not only Mamamoo as a group together after a long time but we've also got Solar and Moonbyul working on this song 🥹,122,這次的回歸非常特別，我們不僅有 Mamamoo 作為一個時隔很長一段時間的組合，而且我們還有 Solar 和 Moonbyul 一起製作這首歌🥹,時間|長; 時隔|長; 組合|長,3,這 次 的 回歸 非常 特別 ， 我們 不僅 有  Mamamoo  作為 一 個 時隔 很 長 一 段 時間 的 組合 ， 而且 我們 還 有  Solar  和  Moonbyul  一起 製作 這 首 歌 🥹
"While others chase novelty, these Queens chose soul and made it sound effortless.",123,當其他人追求新奇時，這些女王選擇了靈魂，並讓它聽起來毫不費力。,人|新奇; 女王|新奇,2,當 其他 人 追求 新奇 時 ， 這些 女王 選擇 了 靈魂 ， 並 讓 它 聽起來 毫不 費力
"Obsessed with the 
""One for the memories, 
Two for the flame,
Three for the silence,
Four for the the shame"" 
part... its so addictive",124,"沉迷於
「一個為了回憶，
兩個為火焰，
三為沉默，
四為恥”
部分......它是如此令人上癮",人|上癮,1,部分 ...... 它 是 如此 令 人 上癮
"WIND FLOWER'S HEALED SISTER, AN EMOTIONAL MASTERPIECE",125,風花的治癒姊妹，情感傑作,,0,
Let’s go for 10m in the first week 🧡,126,第一週就跑10m吧🧡,,0,
"Personally I’ve missed this type of music and Mamamoo welcome back….

Let’s gather the scattered memories together",127,"就我個人而言，我很懷念這種類型的音樂，歡迎 Mamamoo 回來…。

讓我們把零散的記憶聚集在一起",記憶|在一起; 記憶|零散,2,讓 我們 把 零散 的 記憶 聚集 在一起
"내 20대을 행복하고 즐겁게 해준 마마무! 어느덧 결혼하고 아기가 태어나면서 정신없이 보내다보니 30대가 되었네요ㅎ
각자 활동할때 항상 맘으로 응원했었는데 이렇게 또 4명이서 같이 노래해줘서 고마워요😊 역시 믿듣맘무! 노래좋아요 👍
맘무는 저한테 항상 꽃이였어요 :-)",128,"Mamamoo，讓我的20多歲變得快樂和快樂！結婚生子後，我已經30多歲了。
大家宣傳的時候一直都是用心支持的，謝謝你們再次和我們4個人一起唱歌😊 果然可以相信你們！我喜歡這首歌👍
Mammu 對我來說一直是一朵花:-)",時候|用心; 歌|喜歡,2,大家 宣傳 的 時候 一直 都 是 用心 支持 的 ， 謝謝 你們 再次 和 我們 4 個 人 一起 唱歌 😊   果然 可以 相信 你們 || 我 喜歡 這 首 歌 👍
Where's all the moomoos???? lets support them. we need them again in any awards event to perform. 🥺,129,所有的姆姆都在哪裡？ ？ ？ ？讓我們支持他們。我們再次需要他們在任何頒獎活動中表演。 🥺,活動|需要,1,我們 再次 需要 他們 在 任何 頒獎 活動 中 表演
This song is like a love song for the 4 of them and for the moomoos,130,這首歌就像是他們四個人以及moomoos 的情歌,,0,
