Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
歌曲,清新,1,'歌曲' is a noun entity and '清新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,熱,1,'歌曲' is a noun entity and '熱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,獨特,1,'歌曲' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,糟糕,1,'歌曲' is a noun entity and '糟糕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,蹩腳,1,'歌曲' is a noun entity and '蹩腳' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,適合,1,'歌曲' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,酸澀,1,'歌曲' is a noun entity and '酸澀' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,閃閃發光,1,'歌曲' is a noun entity and '閃閃發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲獎,值得,1,'歌曲獎' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌聲,瘋狂,1,'歌聲' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氛圍,辛辣,1,'氛圍' is a noun entity and '辛辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氣場,時髦,1,'氣場' is a noun entity and '時髦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氣氛,火爆,1,'氣氛' is a noun entity and '火爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水,正式,1,'水' is a noun entity and '正式' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
流派,一樣,1,'流派' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
流派,甜甜,1,'流派' is a noun entity and '甜甜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
溫特,完美,1,'溫特' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
溫特,饒舌,1,'溫特' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
瀏覽量,瘋狂,1,'瀏覽量' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
爛片,值得,1,'爛片' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,喜歡,1,'版本' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,好,1,'版本' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,新,1,'版本' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,準時,1,'版本' is a noun entity and '準時' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,糟糕,1,'版本' is a noun entity and '糟糕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,結合,1,'版本' is a noun entity and '結合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
牛仔褲,喜歡,1,'牛仔褲' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
牛仔褲,新,1,'牛仔褲' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗,一樣,1,'狗' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
王牌,全能,1,'王牌' is a noun entity and '全能' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
理念,獨特,1,'理念' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
瘋傳,一樣,1,'瘋傳' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
瘋傳,瘋,1,'瘋傳' is a noun entity and '瘋' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
答案,好,1,'答案' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
答案,正確,1,'答案' is a noun entity and '正確' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
節奏,好,1,'節奏' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
節拍,瘋狂,1,'節拍' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
節拍,適合,1,'節拍' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,忠實,1,'粉絲' is a noun entity and '忠實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,棒,1,'粉絲' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
組合,多才多藝,1,'組合' is a noun entity and '多才多藝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
組合,好,1,'組合' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
組合,完美,1,'組合' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
組合,最,1,'組合' is a noun entity and '最' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
編輯,有名,1,'編輯' is a noun entity and '有名' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
老闆,時髦,1,'老闆' is a noun entity and '時髦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲線,好,1,'聲線' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,大,1,'聲音' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,強大,1,'聲音' is a noun entity and '強大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,瘋狂,1,'聲音' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,適當,1,'聲音' is a noun entity and '適當' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,驚人,1,'聲音' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,辣,1,'能量' is a noun entity and '辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
舞者,饒舌,1,'舞者' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
色彩,和諧,1,'色彩' is a noun entity and '和諧' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
色彩,辛辣,1,'色彩' is a noun entity and '辛辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
艾斯帕,不錯,1,'艾斯帕' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
艾斯帕,酷,1,'艾斯帕' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藝人,饒舌,1,'藝人' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藝術家,懂得,1,'藝術家' is a noun entity and '懂得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
螢幕,瘋狂,1,'螢幕' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
螢幕,適當,1,'螢幕' is a noun entity and '適當' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
衣,完美,1,'衣' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
西班牙語,暈倒,1,'西班牙語' is a noun entity and '暈倒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,出現,1,'視覺' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,帥氣,1,'視覺' is a noun entity and '帥氣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,棒,1,'視覺' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,熱,1,'視覺' is a noun entity and '熱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,瘋狂,1,'視覺' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,辣,1,'視覺' is a noun entity and '辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,適合,1,'視覺' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視頻,喜歡,1,'視頻' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視頻,好,1,'視頻' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
訊息,感謝,1,'訊息' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
詩句,好,1,'詩句' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
詩句,饒舌,1,'詩句' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
話題,好,1,'話題' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
贏家,大,1,'贏家' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
贓物,閃耀,1,'贓物' is a noun entity and '閃耀' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
路線,火,1,'路線' is a noun entity and '火' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
路線,饒舌,1,'路線' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
身分,喜歡,1,'身分' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
車,適合,1,'車' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
造型師,值得,1,'造型師' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
選手,全能,1,'選手' is a noun entity and '全能' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
選擇,好,1,'選擇' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
醬油,掉,1,'醬油' is a noun entity and '掉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
里奇曼,知道,1,'里奇曼' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
金珉廷,瘋狂,1,'金珉廷' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鐵,甜甜,1,'鐵' is a noun entity and '甜甜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鐵味,涼爽,1,'鐵味' is a noun entity and '涼爽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
隊長,瘋,1,'隊長' is a noun entity and '瘋' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
革命性,愉悦,1,'革命性' is a noun entity and '愉悦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,多彩,1,'韓流' is a noun entity and '多彩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,多才多藝,1,'韓流' is a noun entity and '多才多藝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,失敗,1,'韓流' is a noun entity and '失敗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,好,1,'韓流' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,感謝,1,'韓流' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,新生,1,'韓流' is a noun entity and '新生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,注定,1,'韓流' is a noun entity and '注定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
韓流,豐富,1,'韓流' is a noun entity and '豐富' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音效,一樣,1,'音效' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,喜歡,1,'音樂' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,如此,1,'音樂' is a noun entity and '如此' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,新,1,'音樂' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,無聊,1,'音樂' is a noun entity and '無聊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,糟糕,1,'音樂' is a noun entity and '糟糕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
預測,努力,1,'預測' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
預算,瘋狂,1,'預算' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
顏色,和諧,1,'顏色' is a noun entity and '和諧' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
顏色,神奇,1,'顏色' is a noun entity and '神奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風味,耳目一新,1,'風味' is a noun entity and '耳目一新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風景,一如既往,1,'風景' is a noun entity and '一如既往' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,清爽,1,'風格' is a noun entity and '清爽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
飲品,清爽,1,'飲品' is a noun entity and '清爽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
飲品,甜甜,1,'飲品' is a noun entity and '甜甜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
首秀,驚人,1,'首秀' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
高音,漂亮,1,'高音' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
高音,熱,1,'高音' is a noun entity and '熱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
高音,瘋狂,1,'高音' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
高音,辣,1,'高音' is a noun entity and '辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
